"current_id","duplicate_group_size","candidate_type","source_origin","preferred_source_subset","effective_rgb","effective_name","modlu_source_id","orijinal_source_id","primary_status","rgb_resolution_status","source_id_conflict_status","notes"
"10264","2","single_source","orijinal","orijinal_dogu","242,238,104","b_wuzhou_jiangi","","10264","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10265","2","single_source","modlu","modlu_kalan","10,123,160","Londerzeel","10265","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10265","2","single_source","orijinal","orijinal_dogu","131,52,106","b_chengzhou_tonggu","","10265","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10266","2","single_source","modlu","modlu_kalan","52,126,33","Mechelen","10266","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10266","2","single_source","orijinal","orijinal_dogu","231,22,174","b_chengzhou_changdao","","10266","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10267","2","single_source","modlu","modlu_kalan","94,129,161","Lier","10267","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10267","2","single_source","orijinal","orijinal_dogu","252,99,199","b_fengzhou_liangquan","","10267","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10268","2","single_source","modlu","modlu_kalan","136,132,34","Hoogstraten","10268","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10268","2","single_source","orijinal","orijinal_dogu","72,137,241","b_fengzhou_hechi","","10268","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10269","2","single_source","modlu","modlu_kalan","178,135,162","Goes","10269","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10269","2","single_source","orijinal","orijinal_dogu","225,53,239","b_xingzhou_shunzheng","","10269","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10270","2","single_source","modlu","modlu_kalan","10,138,35","ZIERIKZEE","10270","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10270","2","single_source","orijinal","orijinal_dogu","99,241,132","b_quzhou_xinan","","10270","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10271","2","single_source","modlu","modlu_kalan","52,141,163","Geertruidenberg","10271","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10271","2","single_source","orijinal","orijinal_dogu","152,194,127","b_xinzhou_yushan","","10271","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10272","2","single_source","modlu","modlu_kalan","94,144,36","Woudrichem","10272","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10272","2","single_source","orijinal","orijinal_dogu","252,82,244","b_hezhou_linhe","","10272","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10273","2","single_source","modlu","modlu_kalan","136,147,164","Halle","10273","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10273","2","single_source","orijinal","orijinal_dogu","136,26,131","b_hezhou_fuchuan","","10273","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10274","2","single_source","modlu","modlu_kalan","178,150,37","Soignies","10274","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10274","2","single_source","orijinal","orijinal_dogu","37,25,237","b_wuzhou_cangwu","","10274","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10275","2","single_source","modlu","modlu_kalan","10,153,165","Nijvel","10275","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10275","2","single_source","orijinal","orijinal_dogu","154,118,253","b_wuzhou_mengling","","10275","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10276","2","single_source","modlu","modlu_kalan","52,156,38","Florennes","10276","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10276","2","single_source","orijinal","orijinal_dogu","122,193,156","b_zhaozhou_pingle","","10276","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10277","2","single_source","modlu","modlu_kalan","94,159,166","Dinant","10277","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10277","2","single_source","orijinal","orijinal_dogu","196,105,53","b_fuzhou_longping","","10277","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10278","2","single_source","modlu","modlu_kalan","136,162,39","Rochefort","10278","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10278","2","single_source","orijinal","orijinal_dogu","147,216,127","b_fuzhou_majiang","","10278","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10279","2","single_source","modlu","modlu_kalan","178,165,167","Andenne","10279","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10279","2","single_source","orijinal","orijinal_dogu","255,66,139","b_sishunzhou_cuo_e","","10279","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10280","2","single_source","modlu","modlu_kalan","10,168,40","Durbuy","10280","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10280","2","single_source","orijinal","orijinal_dogu","237,117,50","b_guienzhou_silong","","10280","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10281","2","single_source","modlu","modlu_kalan","52,171,168","Ferri̬re","10281","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10281","2","single_source","orijinal","orijinal_dogu","200,158,25","b_zhixinzhou_leyan","","10281","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10282","2","single_source","modlu","modlu_kalan","94,174,41","Stavelot","10282","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10282","2","single_source","orijinal","orijinal_dogu","143,80,57","b_zhixinzhou_xincheng","","10282","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10283","2","single_source","modlu","modlu_kalan","136,177,169","Malmedy","10283","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10283","2","single_source","orijinal","orijinal_dogu","117,125,241","b_wenzhou_wenzhou","","10283","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10284","2","single_source","modlu","modlu_kalan","178,180,42","Sankt Vith","10284","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10284","2","single_source","orijinal","orijinal_dogu","221,130,249","b_zizhou_zizhou","","10284","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10285","2","single_source","modlu","modlu_kalan","10,183,170","Eupen","10285","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10285","2","single_source","orijinal","orijinal_dogu","207,210,98","b_shukunzhou","","10285","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10286","2","single_source","modlu","modlu_kalan","52,186,43","VERVIERS","10286","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10286","2","single_source","orijinal","orijinal_dogu","54,15,51","b_ezhou_ezhou","","10286","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10287","2","single_source","modlu","modlu_kalan","94,189,171","Waremme","10287","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10287","2","single_source","orijinal","orijinal_dogu","142,31,131","b_houzhou_houzhou","","10287","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10288","2","single_source","modlu","modlu_kalan","136,192,44","Geldenaken","10288","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10288","2","single_source","orijinal","orijinal_dogu","15,1,168","b_zangke_long_tribe","","10288","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10289","2","single_source","modlu","modlu_kalan","178,195,172","Heerlen","10289","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10289","2","single_source","orijinal","orijinal_dogu","137,62,65","b_shiniu_shiniu","","10289","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10290","2","single_source","modlu","modlu_kalan","10,198,45","Tongeren","10290","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10290","2","single_source","orijinal","orijinal_dogu","174,93,179","b_duoli_duoli","","10290","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10291","2","single_source","modlu","modlu_kalan","52,201,173","Loon","10291","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10291","2","single_source","orijinal","orijinal_dogu","129,125,152","b_taizhou_linhai","","10291","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10292","2","single_source","modlu","modlu_kalan","94,204,46","Sint-Truiden","10292","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10292","2","single_source","orijinal","orijinal_dogu","101,207,218","b_wenzhou_hengyang","","10292","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10293","2","single_source","modlu","modlu_kalan","136,207,174","Leeuw","10293","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10293","2","single_source","orijinal","orijinal_dogu","83,34,249","b_guangzhou_dongguan","","10293","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10294","2","single_source","modlu","modlu_kalan","178,210,47","Tienen","10294","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10294","2","single_source","orijinal","orijinal_dogu","114,147,96","b_guangzhou_xinhui","","10294","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
