"candidate_type","source_origin","preferred_source_subset","current_id","effective_rgb","effective_name","modlu_source_id","modlu_source_rgb","modlu_source_name","orijinal_source_id","orijinal_source_rgb","orijinal_source_name","primary_status","rgb_resolution_status","source_id_conflict_status","final_new_id","final_id_status","notes"
"single_source","orijinal","orijinal_dogu","11917","87,19,240","river_amur","","","","11917","87,19,240","river_amur","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11918","88,19,244","river_amur","","","","11918","88,19,244","river_amur","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11919","89,19,248","river_amur","","","","11919","89,19,248","river_amur","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11920","90,19,232","river_amur","","","","11920","90,19,232","river_amur","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11921","91,19,236","river_amur","","","","11921","91,19,236","river_amur","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11922","92,19,240","river_amur","","","","11922","92,19,240","river_amur","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11923","93,19,244","river_amur","","","","11923","93,19,244","river_amur","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11924","94,19,248","river_amur","","","","11924","94,19,248","river_amur","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11925","95,19,232","river_songhua","","","","11925","95,19,232","river_songhua","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11926","96,19,236","river_songhua","","","","11926","96,19,236","river_songhua","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11927","97,19,240","river_songhua","","","","11927","97,19,240","river_songhua","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11928","98,19,244","river_songhua","","","","11928","98,19,244","river_songhua","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11929","121,116,74","FIC_Liao_Nanmoan","","","","11929","121,116,74","FIC_Liao_Nanmoan","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11930","12,27,12","IMPASSABLE Mongolian wasteland 1","","","","11930","12,27,12","IMPASSABLE Mongolian wasteland 1","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11931","101,19,236","IMPASSABLE Mongolian wasteland 2","","","","11931","101,19,236","IMPASSABLE Mongolian wasteland 2","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11932","21,87,23","IMPASSABLE Mongolian wasteland 3","","","","11932","21,87,23","IMPASSABLE Mongolian wasteland 3","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11933","103,19,244","river_yellow","","","","11933","103,19,244","river_yellow","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11934","29,67,76","river_yellow","","","","11934","29,67,76","river_yellow","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11935","49,43,45","river_yellow","","","","11935","49,43,45","river_yellow","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11936","94,13,29","river_yellow","","","","11936","94,13,29","river_yellow","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11937","26,16,84","river_yellow","","","","11937","26,16,84","river_yellow","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11938","108,19,244","river_yellow","","","","11938","108,19,244","river_yellow","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11939","147,25,49","river_yellow","","","","11939","147,25,49","river_yellow","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11940","43,29,66","river_yellow","","","","11940","43,29,66","river_yellow","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11942","112,52,84","LAKES North Shanxi","","","","11942","112,52,84","LAKES North Shanxi","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11944","114,19,248","IMPASSABLE Hebei mountains 1","","","","11944","114,19,248","IMPASSABLE Hebei mountains 1","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11945","56,55,50","IMPASSABLE Hebei mountains 2","","","","11945","56,55,50","IMPASSABLE Hebei mountains 2","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11948","118,19,244","IMPASSABLE Inner Mongolia mountains 2","","","","11948","118,19,244","IMPASSABLE Inner Mongolia mountains 2","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","12001","64,36,149","CENTRAL AFRICA","12001","64,36,149","CENTRAL AFRICA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","12029","183,13,190","sea_lamu_archipelago","12029","183,13,190","sea_lamu_archipelago","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","12035","245,154,101","North Kyzylkum","12035","245,154,101","North Kyzylkum","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","12040","238,232,228","sea_zanzibar_channel","12040","238,232,228","sea_zanzibar_channel","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","12170","101,39,112","CirLNJ_Baihua","","","","12170","101,39,112","CirLNJ_Baihua","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","12172","33,61,15","CirLNJ_Changping","","","","12172","33,61,15","CirLNJ_Changping","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","12174","180,237,37","CirLNJ_Xingtang","","","","12174","180,237,37","CirLNJ_Xingtang","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","12176","124,142,112","CirLNJ_Jintao","","","","12176","124,142,112","CirLNJ_Jintao","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","12177","23,43,33","CirLNJ_Yuyang","","","","12177","23,43,33","CirLNJ_Yuyang","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","12247","177,181,180","CirHedong_Huoxi","","","","12247","177,181,180","CirHedong_Huoxi","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","12339","54,127,56","CirQF_Dongheqiao","","","","12339","54,127,56","CirQF_Dongheqiao","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","12348","23,61,158","CirQF_Tongxiahai","","","","12348","23,61,158","CirQF_Tongxiahai","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","12349","12,161,242","CirQF_Xiaoguan","","","","12349","12,161,242","CirQF_Xiaoguan","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","12351","13,23,236","CirQF_Suirongbao","","","","12351","13,23,236","CirQF_Suirongbao","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","12352","166,214,132","CirQF_Tonganzhai","","","","12352","166,214,132","CirQF_Tonganzhai","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","12353","224,51,91","CirQF_Zhonganbao","","","","12353","224,51,91","CirQF_Zhonganbao","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","12354","68,63,38","CirQF_Zhipingbao","","","","12354","68,63,38","CirQF_Zhipingbao","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","12355","66,59,64","CirQF_Anhua","","","","12355","66,59,64","CirQF_Anhua","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","12356","114,104,113","CirQF_Langxinguan","","","","12356","114,104,113","CirQF_Langxinguan","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","12357","117,115,24","CirQF_Yefangbao","","","","12357","117,115,24","CirQF_Yefangbao","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","12358","8,35,8","CirQF_Dengcheng","","","","12358","8,35,8","CirQF_Dengcheng","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","12359","76,116,124","CirQF_Tianshui","","","","12359","76,116,124","CirQF_Tianshui","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","12360","22,230,232","CirQF_Gangu","","","","12360","22,230,232","CirQF_Gangu","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","12361","19,35,24","CirQF_Yanguan","","","","12361","19,35,24","CirQF_Yanguan","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","12362","63,47,132","CirQF_Luchanzhai","","","","12362","63,47,132","CirQF_Luchanzhai","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","12363","107,211,105","CirQF_Liting","","","","12363","107,211,105","CirQF_Liting","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","12364","211,195,221","CirQF_Pingluo","","","","12364","211,195,221","CirQF_Pingluo","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","12365","29,155,61","CirQF_Yongning","","","","12365","29,155,61","CirQF_Yongning","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","12366","24,3,61","CirQF_Longxi","","","","12366","24,3,61","CirQF_Longxi","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","12368","93,75,209","CirQF_Dingxi","","","","12368","93,75,209","CirQF_Dingxi","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","12386","18,204,237","CirLXJ_Dongshengzhou","","","","12386","18,204,237","CirLXJ_Dongshengzhou","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","12387","226,99,24","CirLXJ_Xuande","","","","12387","226,99,24","CirLXJ_Xuande","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","12391","10,58,252","CirLXJ_Zhenwu","","","","12391","10,58,252","CirLXJ_Zhenwu","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","12392","35,43,38","CirLXJ_Heicheng","","","","12392","35,43,38","CirLXJ_Heicheng","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","12393","131,211,167","CirLXJ_Heishabao","","","","12393","131,211,167","CirLXJ_Heishabao","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","12394","185,153,252","CirLXJ_Wulanchabu","","","","12394","185,153,252","CirLXJ_Wulanchabu","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","12395","49,47,58","CirLXJ_Chayouqian","","","","12395","49,47,58","CirLXJ_Chayouqian","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","12396","95,99,107","CirLXJ_Shanyu","","","","12396","95,99,107","CirLXJ_Shanyu","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","12398","96,66,91","CirLXJ_Anbei","","","","12398","96,66,91","CirLXJ_Anbei","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","12401","28,20,173","CirLXJ_Zhangjiakou","","","","12401","28,20,173","CirLXJ_Zhangjiakou","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","12402","186,240,242","CirLXJ_Tuncheng","","","","12402","186,240,242","CirLXJ_Tuncheng","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","12403","239,229,28","CirLXJ_Longmen","","","","12403","239,229,28","CirLXJ_Longmen","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","12404","135,86,37","CirLXJ_Wangyun","","","","12404","135,86,37","CirLXJ_Wangyun","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","12405","131,135,91","CirLXJ_Jinshan","","","","12405","131,135,91","CirLXJ_Jinshan","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","12406","53,72,114","CirLXJ_Yangcheng","","","","12406","53,72,114","CirLXJ_Yangcheng","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","12407","31,15,73","CirLXJ_Yunyudi","","","","12407","31,15,73","CirLXJ_Yunyudi","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","12408","148,116,170","CirLXJ_Lilingtaiyi","","","","12408","148,116,170","CirLXJ_Lilingtaiyi","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","12409","55,52,76","CirLXJ_Dongting","","","","12409","55,52,76","CirLXJ_Dongting","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","12410","58,73,65","CirLXJ_Nanpo","","","","12410","58,73,65","CirLXJ_Nanpo","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","12411","25,130,9","CirLXJ_Huanzhou","","","","12411","25,130,9","CirLXJ_Huanzhou","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","12412","56,120,193","CirLXJ_Banchangzhou","","","","12412","56,120,193","CirLXJ_Banchangzhou","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
