source_province_id,source_name,source_rgb,classification,status,apply_to_history,target_province_id,target_name,confidence
13961,Masinlok,"60,95,202",merge,manual_review,no,12767,sea_south_china,0.595857
13962,Bolinao,"113,144,61",merge,manual_review,no,12767,sea_south_china,0.595656
13963,Hubek,"81,113,209",merge,manual_review,no,12767,sea_south_china,0.596066
13964,Tarlak,"70,104,206",merge,manual_review,no,12767,sea_south_china,0.595600
13965,Lubao,"110,135,211",merge,manual_review,no,12767,sea_south_china,0.595346
13966,Pinagpanaan,"20,137,11",merge,manual_review,no,12767,sea_south_china,0.594511
13967,Umiray,"98,214,89",merge,manual_review,no,12767,sea_south_china,0.660198
13968,Kasiguran,"33,115,27",merge,manual_review,no,12749,sea_south_china,0.396336
13969,Maynila,"48,176,200",merge,manual_review,no,12767,sea_south_china,0.594596
13970,Binangonan,"147,232,53",merge,manual_review,no,12629,sea_west_philippine,0.449283
13971,Bataan,"65,101,210",merge,manual_review,no,12767,sea_south_china,0.595818
13972,Pulilan,"48,200,137",merge,manual_review,no,12767,sea_south_china,0.594798
13973,Tondo,"232,12,18",merge,manual_review,no,12767,sea_south_china,0.594349
13974,Taytay,"200,192,48",merge,manual_review,no,12767,sea_south_china,0.479007
13975,Tangway,"70,203,228",merge,manual_review,no,12767,sea_south_china,0.628269
13976,Taal,"176,92,95",merge,manual_review,no,12629,sea_west_philippine,0.515336
13977,Balayan,"165,56,60",merge,manual_review,no,12767,sea_south_china,0.628630
13978,Pangil,"232,105,12",merge,manual_review,no,12629,sea_west_philippine,0.625377
13979,Pila,"232,79,12",merge,manual_review,no,12629,sea_west_philippine,0.622266
13980,Tayabas,"232,143,12",merge,manual_review,no,12629,sea_west_philippine,0.597239
13981,Atimunan,"204,159,60",merge,manual_review,no,12629,sea_west_philippine,0.597608
13982,Buak,"231,200,135",merge,manual_review,no,12629,sea_west_philippine,0.598220
13983,Katanauan,"152,129,80",merge,manual_review,no,12629,sea_west_philippine,0.597812
13984,Talolong,"163,118,21",merge,manual_review,no,12629,sea_west_philippine,0.597318
13985,Daet,"211,123,57",merge,manual_review,no,12629,sea_west_philippine,0.538261
13986,Salog,"211,136,57",merge,manual_review,no,12627,sea_west_philippine,0.615000
13987,Katanduan,"92,74,50",merge,manual_review,no,12627,sea_west_philippine,0.601078
13988,Donsol,"58,223,13",merge,manual_review,no,12627,sea_west_philippine,0.475635
13989,Sorsogon,"37,158,4",merge,manual_review,no,12627,sea_west_philippine,0.628734
13990,Paluan,"88,96,23",merge,manual_review,no,12629,sea_west_philippine,0.478289
13991,Ilin,"163,171,102",merge,manual_review,no,12629,sea_west_philippine,0.599909
13992,Bako,"140,151,52",merge,manual_review,no,12629,sea_west_philippine,0.626973
13993,Bongabong,"111,123,22",merge,manual_review,no,12629,sea_west_philippine,0.599502
13994,Ipolote,"162,47,24",merge,manual_review,no,12758,sea_south_china,0.597225
13995,Taytay,"227,144,127",merge,manual_review,no,12629,sea_west_philippine,0.626279
13996,Donblon,"136,77,19",merge,manual_review,no,12629,sea_west_philippine,0.599247
13997,Aklan,"64,129,134",merge,manual_review,no,12629,sea_west_philippine,0.600015
13998,Hantik,"95,48,200",merge,manual_review,no,12629,sea_west_philippine,0.598246
13999,Tigbawan,"0,255,129",merge,manual_review,no,12629,sea_west_philippine,0.456090
14000,Bulgas West,"225,57,67",merge,manual_review,no,12628,sea_west_philippine,0.611350
14001,Tanghay,"200,48,82",merge,manual_review,no,12628,sea_west_philippine,0.455294
14002,Panglao,"136,19,121",merge,manual_review,no,12670,sea_sulu,0.600215
14003,Bo Ol,"165,29,148",merge,manual_review,no,12670,sea_sulu,0.580348
14004,Sugbu,"213,202,109",merge,manual_review,no,12628,sea_west_philippine,0.631287
14005,Sialo,"204,190,76",split,manual_review,no,11043,PHI_Taytay,0.510213
14006,Binalbagan,"194,76,83",merge,manual_review,no,12628,sea_west_philippine,0.603672
14007,Mandaon,"236,191,146",merge,manual_review,no,12629,sea_west_philippine,0.613946
14008,Palapag,"237,238,15",merge,manual_review,no,12627,sea_west_philippine,0.491217
14009,Borongan,"178,236,7",merge,manual_review,no,12627,sea_west_philippine,0.552545
14010,Tiayban,"124,236,7",merge,manual_review,no,12627,sea_west_philippine,0.614222
14011,Ormok,"236,160,7",merge,manual_review,no,12627,sea_west_philippine,0.547677
14012,Abuyog,"217,221,33",merge,manual_review,no,12670,sea_sulu,0.533288
14013,Suligaw,"194,146,58",merge,manual_review,no,12670,sea_sulu,0.592028
14014,Butuan,"174,204,74",merge,manual_review,no,12670,sea_sulu,0.597230
14015,Culilay,"200,62,55",merge,manual_review,no,12670,sea_sulu,0.614444
14016,Tagum,"251,109,4",merge,manual_review,no,12669,sea_sulu,0.614439
14017,Mansaka,"178,64,58",merge,manual_review,no,12669,sea_sulu,0.604179
14018,Kagayan,"212,211,41",merge,manual_review,no,12670,sea_sulu,0.605205
14019,Bukidnon,"161,194,48",merge,manual_review,no,12670,sea_sulu,0.533550
14020,Flomlok,"105,199,55",merge,manual_review,no,12669,sea_sulu,0.626979
14021,Kotabatu,"76,104,15",merge,manual_review,no,12669,sea_sulu,0.628834
14022,Kidapawan,"52,142,72",merge,manual_review,no,12669,sea_sulu,0.602439
14023,Buluan,"198,111,22",merge,manual_review,no,12669,sea_sulu,0.602278
14024,Unayan,"54,80,13",merge,manual_review,no,12670,sea_sulu,0.408052
14025,Layawan,"247,138,26",merge,manual_review,no,12670,sea_sulu,0.631031
14026,Kumalarang,"54,55,74",merge,manual_review,no,12671,sea_sulu,0.386709
14027,Sindangan,"158,60,21",merge,manual_review,no,12670,sea_sulu,0.530043
14028,Bakalan,"247,165,26",merge,manual_review,no,12671,sea_sulu,0.619338
14029,Samboangan,"247,247,26",merge,manual_review,no,12671,sea_sulu,0.636398
14030,Maimbung,"135,124,33",merge,manual_review,no,12671,sea_sulu,0.518911
14031,Buayan,"86,132,61",merge,manual_review,no,12669,sea_sulu,0.600931
14032,Dawaw,"150,67,0",merge,manual_review,no,12669,sea_sulu,0.602914
14033,Samal,"143,80,29",merge,manual_review,no,12669,sea_sulu,0.599463
14034,Nahalin,"176,133,59",merge,manual_review,no,12628,sea_west_philippine,0.609968
14035,Sulawesi Sea,"255,255,79",manual_review,manual_review,no,11163,BOR_Dusun,0.366338
14036,Guihulngan,"200,48,117",merge,manual_review,no,12628,sea_west_philippine,0.599558
14037,Palanas,"155,151,47",merge,manual_review,no,12627,sea_west_philippine,0.436254
14038,Kalbiga,"57,236,7",merge,manual_review,no,12627,sea_west_philippine,0.571541
14039,14039,"124,22,244",merge,manual_review,no,8986,b_jiangzhou_xunyang,0.314535
14040,14040,"39,22,232",manual_review,manual_review,no,8974,b_huangzhou_macheng,0.436971
14041,14041,"20,22,236",merge,manual_review,no,9264,b_yingzhou_ruyin,0.374495
14042,14042,"123,22,240",manual_review,manual_review,no,13025,b_tangzhou_biyang_east,0.527385
14043,14043,"21,22,240",merge,manual_review,no,8943,b_shuzhou_tongcheng,0.558200
14044,14044,"37,22,244",merge,manual_review,no,13062,b_fangzhou_zhushan_southeast,0.430127
14045,14045,"36,22,240",merge,manual_review,no,12102,b_yingzhou_changshou,0.362801
14046,14046,"15,22,236",merge,manual_review,no,12106,b_suizhou_zaoyang,0.418829
14047,14047,"53,22,248",merge,manual_review,no,13225,,0.538730
14048,14048,"14,22,232",merge,manual_review,no,12260,b_siyuanzhou_ziyuanzhou,0.425295
14049,14049,"48,22,248",manual_review,manual_review,no,10407,b_huangzhou_huangzhou,0.428101
14050,14050,"12,22,244",manual_review,manual_review,no,11571,FIC_Mong_Xisaiyin,0.485572
14051,14051,"52,22,244",manual_review,manual_review,no,11704,FIC_Liao_Ulanuer,0.514046
14052,14052,"11,22,240",merge,manual_review,no,12573,GOBI_Abakhanar,0.345786
14053,14053,"10,22,236",merge,manual_review,no,11718,Liao_Gaozhou,0.377570
14054,14054,"13,22,248",merge,manual_review,no,10429,b_shuozhuo_mayi,0.333737
14055,14055,"9,22,232",manual_review,manual_review,no,12144,b_taiyuanfu_leping,0.378857
14056,14056,"230,29,180",merge,manual_review,no,12139,b_shizhou_fangshan,0.586072
14057,14057,"148,61,65",manual_review,manual_review,no,12147,b_daizhou_fanchou,0.388615
14058,14058,"10,208,27",split,manual_review,no,13166,,0.516182
14059,14059,"37,71,197",merge,manual_review,no,13069,b_daizhou_west,0.473646
14060,14060,"39,70,62",merge,manual_review,no,12607,sea_laizhou_bay,0.318557
14061,14061,"240,55,33",manual_review,manual_review,no,8883,b_puzhou_xuchang,0.497734
14062,14062,"48,233,37",merge,manual_review,no,10364,b_beizhou_yongji,0.459515
14063,14063,"227,10,197",manual_review,manual_review,no,13180,,0.606429
14064,14064,"97,22,130",merge,manual_review,no,9059,b_he_nan_gaocheng,0.430388
14065,14065,"219,246,146",split,manual_review,no,13183,,0.540580
14066,14066,"62,129,125",merge,manual_review,no,9073,b_he_nan_mianchi,0.541535
14067,14067,"219,73,227",merge,manual_review,no,12124,b_something_shangjin,0.325818
14068,14068,"249,22,7",merge,manual_review,no,12120,b_jinzhou_shiquan,0.324866
14069,14069,"12,157,164",manual_review,manual_review,no,13190,,0.408028
14070,14070,"147,221,85",merge,manual_review,no,12205,b_longzhou_wushan,0.378956
14071,14071,"193,132,85",merge,manual_review,no,12356,CirQF_Langxinguan,0.415901
14072,14072,"31,193,178",merge,manual_review,no,12203,b_longzhou_qianyuan,0.498308
14073,14073,"167,45,197",merge,manual_review,no,12444,b_xiazhou_xia,0.633516
14074,14074,"145,214,148",merge,manual_review,no,12400,b_jiangzhou_jiang,0.393347
14075,14075,"106,218,151",merge,manual_review,no,10139,b_fanzhou_fucheng,0.453804
14076,14076,"190,182,173",merge,manual_review,no,10137,b_fuzhou_zhiluo,0.443261
14077,14077,"60,102,189",split,manual_review,no,12210,b_fanzhou_shengping,0.794355
14078,14078,"37,187,196",merge,manual_review,no,10134,b_fengxiang_mei,0.516161
14079,14079,"34,39,235",merge,manual_review,no,9443,Jone,0.351470
14080,14080,"235,65,224",merge,manual_review,no,13204,,0.564917
14081,14081,"151,114,111",manual_review,manual_review,no,8772,b_bizhou_baishi,0.479411
14082,Kipit,"99,201,19",merge,manual_review,no,12671,sea_sulu,0.633118
14083,Banoi,"84,106,50",merge,manual_review,no,12670,sea_sulu,0.616291
14084,9784,"104,178,64",merge,manual_review,no,12669,sea_sulu,0.610813
14085,Baganga,"200,167,108",merge,manual_review,no,12669,sea_sulu,0.613805
14086,Lianga,"191,103,30",merge,manual_review,no,12669,sea_sulu,0.520668
14087,Tandag,"194,120,58",merge,manual_review,no,12670,sea_sulu,0.616565
14088,Mountain,"194,153,78",merge,manual_review,no,12241,b_jinzhou_jishi,0.323942
14089,Karig,"93,234,18",merge,manual_review,no,12767,sea_south_china,0.591786
14090,Babuyan,"0,169,159",merge,manual_review,no,12749,sea_south_china,0.553714
14091,Mountain,"209,75,249",merge,manual_review,no,12629,sea_west_philippine,0.597811
14092,Mountain,"240,46,8",merge,manual_review,no,12669,sea_sulu,0.599443
14093,Mountain,"199,118,30",merge,manual_review,no,12669,sea_sulu,0.600012
14094,Mountain,"239,117,199",merge,manual_review,no,12686,sea_gulf_of_tomini,0.420711
14095,BoloPH,"92,36,158",merge,manual_review,no,12767,sea_south_china,0.591340
14096,Mountains,"7,107,154",merge,manual_review,no,11166,IMPASSABLE Sulawesi Mountains 2,0.513838
14097,Lake Lanao,"36,114,134",merge,manual_review,no,12670,sea_sulu,0.597801
14100,EasternWasteland,"231,181,200",merge,manual_review,no,12681,sea_molucca,0.650132
14101,Lake,"246,48,102",merge,manual_review,no,12767,sea_south_china,0.417475
14102,Lake,"232,58,98",merge,manual_review,no,12629,sea_west_philippine,0.598449
14103,Pacific Ocean,"41,35,225",merge,manual_review,no,1466,Eastern Wasteland 1,0.349874
14104,PhilLake,"41,35,185",merge,manual_review,no,12670,sea_sulu,0.598994
14105,Mountain,"41,35,100",merge,manual_review,no,11423,THAI_Mardelang,0.580307
14106,Busuanga,"181,98,181",merge,manual_review,no,12629,sea_west_philippine,0.598371
14107,Irawan,"98,111,25",merge,manual_review,no,12758,sea_south_china,0.481629
14108,Aborlan,"210,57,122",merge,manual_review,no,12758,sea_south_china,0.617700
14109,Balabak,"56,52,181",merge,manual_review,no,12758,sea_south_china,0.596502
14117,Sepinang,"150,80,185",manual_review,manual_review,no,11153,BOR_Tanjung_Selor,0.416257
14118,Sambaliung,"225,80,185",merge,manual_review,no,11100,IMPASSABLE Borneo Mountains 3,0.451475
14119,Sungai Lati,"125,80,185",merge,manual_review,no,12926,borneo_jungle,0.362795
14120,Guantouzhai,"147,9,62",merge,manual_review,no,12746,sea_gulf_of_tonkin,0.618235
14121,Wuhu,"156,100,211",merge,manual_review,no,13002,b_luzhou_lujiang_east,0.554297
14122,Wujiang,"143,70,38",merge,manual_review,no,13010,b_haozhou_zhongli_southwest,0.575251
14123,Hanchuan,"157,252,88",merge,manual_review,no,8980,b_anzhou_yingcheng,0.498725
14124,Linshui,"187,122,172",merge,manual_review,no,8766,b_quzhou_linshui,0.438416
14125,Gaoyang,"60,226,159",merge,manual_review,no,13206,,0.588118
14126,Wushan,"183,223,91",merge,manual_review,no,10447,Something_2,0.650545
14127,Linshui,"50,229,147",manual_review,manual_review,no,13049,b_tongzhou_baqu_south,0.566117
14128,Tongzi,"61,176,88",split,manual_review,no,8769,b_tongzhou_baqu,0.561511
14129,Hepu,"197,190,232",merge,manual_review,no,10462,Lingnan_Qinzhou_Anyuan,0.475747
14130,Jintianzhen,"123,210,217",merge,manual_review,no,12372,b_shukunzhou,0.632129
14131,Pingnan,"14,132,128",merge,manual_review,no,8917,b_panzhou_panshui,0.511428
14132,Lingshan,"174,68,9",merge,manual_review,no,10420,Lingnan_Qinzhou_Lingshan,0.428369
14133,Liujang,"6,141,209",merge,manual_review,no,12372,b_shukunzhou,0.475616
14134,Liujing,"237,64,136",split,manual_review,no,8840,Lingnan_Nanning_Fu_Nanning,0.502545
14135,Kunlun,"94,41,169",merge,manual_review,no,12258,b_nazhou_nazhou,0.354586
14136,Shicheng,"178,179,95",merge,manual_review,no,8778,Lingnan_Lianzhou_Hepu,0.465682
14137,Xinyi,"235,182,157",split,manual_review,no,12299,b_baizhou_bobai,0.538169
14138,Hengshi,"81,254,255",split,manual_review,no,12341,b_hezhou_fuchuan,0.466512
14139,Cangwu,"186,214,25",merge,manual_review,no,13133,b_xunzhou_leixiang_northwest,0.357352
14140,Kaijian,"136,167,166",merge,manual_review,no,12304,b_yizhou_puning,0.517818
14141,Dapo,"110,188,159",merge,manual_review,no,8917,b_panzhou_panshui,0.432270
14142,Yangchun,"167,219,45",split,manual_review,no,12300,b_shunzhou_longhua,0.496569
14143,Putai,"30,200,212",split,manual_review,no,7106,b_yingzhou_leshou,0.578659
14144,Bohai,"195,213,199",merge,manual_review,no,7096,b_yingzhou_hejian,0.393958
14145,Suqian,"101,44,51",merge,manual_review,no,13121,b_xuzhou_pengcheng_southwest,0.643324
14146,Qingyang,"194,147,177",merge,manual_review,no,13121,b_xuzhou_pengcheng_southwest,0.648329
14147,Qi,"49,35,34",merge,manual_review,no,9363,b_bozhou_luyi,0.417559
14148,Lingting,"210,66,238",split,manual_review,no,4281,b_suzhou_hong,0.651119
14149,Tianchang,"245,105,138",merge,manual_review,no,10377,b_caizhou_baoxin,0.436892
14150,Laiian,"138,198,143",merge,manual_review,no,10377,b_caizhou_baoxin,0.384390
14151,Chongming,"41,242,39",merge,manual_review,no,10331,b_runzhou_shangyuan,0.410652
14152,Haian,"211,221,82",split,manual_review,no,1488,b_sizhou_linhuai,0.608759
14153,Dingyuan,"84,71,197",merge,manual_review,no,9264,b_yingzhou_ruyin,0.585857
14154,Qixia,"241,189,42",merge,manual_review,no,12608,sea_bohai_bay,0.559256
14155,Weihaiwei,"117,104,148",merge,manual_review,no,12607,sea_laizhou_bay,0.622842
14156,Gaomi,"196,86,156",manual_review,manual_review,no,8873,b_dizhou_dihe,0.446105
14157,Zichuan,"103,181,109",merge,manual_review,no,12389,b_dezhou_ande,0.589066
14158,Zoucheng,"154,157,251",merge,manual_review,no,10357,b_weizhou_guixiang,0.364480
14159,Jining,"63,46,227",split,manual_review,no,13119,b_yunzhou_xiaqiu_southwest,0.567160
14160,Shanxian,"42,113,67",split,manual_review,no,8890,b_caozhou_yuanju,0.579520
14161,Fuli,"29,118,240",merge,manual_review,no,10472,b_kaifeng_kaifeng,0.702876
14162,Ningling,"29,215,86",merge,manual_review,no,10476,b_kaifeng_chenliu,0.469835
14163,Zhengyang,"253,181,66",merge,manual_review,no,9252,b_caizhou_ruyang,0.456583
14164,Fengtai,"228,187,192",split,manual_review,no,9267,b_yingzhou_shenqiu,0.687373
14165,Mountains,"89,35,181",split,manual_review,no,13181,,0.677240
14166,Mountains,"74,235,83",merge,manual_review,no,12121,b_something_shangluo,0.325497
14167,Langfang,"45,39,82",merge,manual_review,no,12151,b_yizhou_yi,0.393189
14168,Lixian,"172,172,55",merge,manual_review,no,12154,b_dingzhou_anxi,0.439432
14169,Suning,"94,206,18",merge,manual_review,no,12154,b_dingzhou_anxi,0.385002
14170,Dongguan,"165,17,33",merge,manual_review,no,12448,b_shenzhou_lucheng,0.500939
14171,Laoling,"239,198,3",merge,manual_review,no,7096,b_yingzhou_hejian,0.414450
14172,Shanghe,"132,242,72",manual_review,manual_review,no,12447,b_shenzhou_luze,0.487574
14173,Shenxe,"93,102,28",merge,manual_review,no,12155,b_zhenzhou_zhending,0.640251
14174,Jinxian,"76,216,143",merge,manual_review,no,12155,b_zhenzhou_zhending,0.447667
14175,Laoting,"6,224,195",merge,manual_review,no,6604,b_guishunzhou_huairou,0.433162
14176,Funing,"191,52,19",merge,manual_review,no,12176,CirLNJ_Jintao,0.447777
14177,Beipiao,"134,88,6",merge,manual_review,no,11720,Liao_Enzhou,0.508575
14178,Jiancheng,"155,144,24",merge,manual_review,no,12426,CirLZJ_Chengde,0.573714
14179,Dachengzi,"12,116,127",merge,manual_review,no,12426,CirLZJ_Chengde,0.466136
14180,Xingcheng,"222,93,218",merge,manual_review,no,12425,CirLZJ_Luexiating,0.491047
14181,Linghai,"91,240,45",merge,manual_review,no,11720,Liao_Enzhou,0.560847
14182,Yingzhou,"80,253,178",merge,manual_review,no,11753,Liao_Jianzhou,0.451881
14183,Tongzhou,"184,75,167",split,manual_review,no,12170,CirLNJ_Baihua,0.550473
14184,Zhuozhou,"80,21,75",merge,manual_review,no,13081,b_yunzhou_lingqiu_east,0.608720
14185,Yonging,"113,19,18",split,manual_review,no,13068,b_yunzhou_yunzhong_southwest,0.625298
14186,Shunsheng,"94,21,165",merge,manual_review,no,12129,b_yunzhou_yunzhong,0.738210
14187,Wanquan,"168,83,69",merge,manual_review,no,13079,b_yunzhou_something_northeast,0.614420
14188,Haicheng,"43,16,9",merge,manual_review,no,11772,Liao_Qianzhou2,0.422123
14189,Gungnae,"206,36,6",split,manual_review,no,11783,Liao_Guangzhou,0.566846
14190,Wulongshan,"51,230,97",split,manual_review,no,11762,Liao_Xianzhou,0.580629
14191,Chengmu,"210,228,119",merge,manual_review,no,11772,Liao_Qianzhou2,0.465447
14192,Xinmin,"51,186,232",merge,manual_review,no,11758,Liao_Chengzhou,0.641312
14193,Fushun,"75,172,145",merge,manual_review,no,11766,Liao_Suizhou,0.598520
14194,Xian,"93,226,188",split,manual_review,no,11769,Liao_Wuzhou2,0.659520
14195,Seonju,"87,197,11",merge,manual_review,no,11730,FIC_Liao_Zhanyu,0.392131
14198,FIC_EMan_Yemanshui,"129,229,16",merge,manual_review,no,1466,Eastern Wasteland 1,0.405728
14199,GORYEO_TAEBAEK_MOUNTAINS,"210,148,81",merge,manual_review,no,11798,Liao_Xiyuan,0.430008
14200,GORYEO_MOUNTAINS,"108,2,80",merge,manual_review,no,12605,sea_korean_bay,0.580319
14201,GORYEO_MOUNTAINS,"38,2,26",merge,manual_review,no,12599,sea_yellow_sea,0.603761
14202,GORYEO_MOUNTAINS,"201,95,155",merge,manual_review,no,12599,sea_yellow_sea,0.602185
14203,GORYEO_MOUNTAINS,"181,150,38",merge,manual_review,no,12604,sea_yellow_sea,0.601809
14204,Goryeo_Donggye_Tongcheon,"221,215,99",merge,manual_review,no,12605,sea_korean_bay,0.606405
14205,Goryeo_Donggye_Heupgok,"181,179,246",merge,manual_review,no,12605,sea_korean_bay,0.605115
14206,Goryeo_Donggye_Deungju,"190,228,120",merge,manual_review,no,12605,sea_korean_bay,0.617061
14207,Goryeo_Donggye_Hwaju,"134,73,54",merge,manual_review,no,11795,Liao_Kaizhou,0.474653
