source_province_id,source_rgb,source_name,candidate_rank,target_province_id,target_rgb,target_name,overlap_pixels,overlap_score,target_coverage
13606,"89,4,180",Goryeo_Gyeongsang_Gyeongju,2,12598,"106,25,244",sea_yellow_sea,109,0.256471,0.007236
13607,"129,56,75",Goryeo_Gyeongsang_Ulju,1,12604,"212,226,248",sea_yellow_sea,196,0.545961,0.012752
13607,"129,56,75",Goryeo_Gyeongsang_Ulju,2,12598,"106,25,244",sea_yellow_sea,163,0.454039,0.010820
13608,"91,4,13",Goryeo_Gyeongsang_Gyeongsanbu,1,12604,"212,226,248",sea_yellow_sea,346,1.000000,0.022511
13609,"92,244,76",Goryeo_Gyeongsang_Hapcheon,1,12603,"11,26,244",sea_yellow_sea,301,0.804813,0.010185
13609,"92,244,76",Goryeo_Gyeongsang_Hapcheon,2,12604,"212,226,248",sea_yellow_sea,73,0.195187,0.004750
13610,"93,4,126",Goryeo_Gyeongsang_Janggi,1,12598,"106,25,244",sea_yellow_sea,193,0.778226,0.012812
13610,"93,4,126",Goryeo_Gyeongsang_Janggi,2,12604,"212,226,248",sea_yellow_sea,55,0.221774,0.003578
13611,"94,244,180",Goryeo_Gyeongsang_Sangju,1,12604,"212,226,248",sea_yellow_sea,338,1.000000,0.021991
13612,"95,4,248",Goryeo_Gyeongsang_Dian,1,12604,"212,226,248",sea_yellow_sea,412,1.000000,0.026805
13613,"96,244,13",Goryeo_Gyeongsang_Hamyang,1,12603,"11,26,244",sea_yellow_sea,230,1.000000,0.007783
13614,"97,4,76",Goryeo_Gyeongsang_Gaeryeong,1,12604,"212,226,248",sea_yellow_sea,582,1.000000,0.037866
13615,"111,178,57",GORYEO_MOUNTAINS,1,12603,"11,26,244",sea_yellow_sea,202,1.000000,0.006835
13616,"231,113,81",West Jeju,1,12603,"11,26,244",sea_yellow_sea,146,0.682243,0.004940
13616,"231,113,81",West Jeju,2,12602,"170,26,240",sea_yellow_sea,68,0.317757,0.007132
13617,"110,248,152",Sea of Okhotsk,1,1466,"43,138,33",Eastern Wasteland 1,20127,0.491466,0.015761
13617,"110,248,152",Sea of Okhotsk,2,12550,"145,174,200",sea_pacific_ocean,14919,0.364296,0.009563
13617,"110,248,152",Sea of Okhotsk,3,12469,"204,204,161",FIC_EMan_Tugur,2206,0.053867,0.420912
13617,"110,248,152",Sea of Okhotsk,4,12574,"87,135,150",sea_tungur_bay,1976,0.048250,0.070481
13617,"110,248,152",Sea of Okhotsk,5,12471,"96,91,80",FIC_EMan_Imelen,1502,0.036676,0.476977
13618,"95,176,134",Sea of Okhotsk,1,12470,"102,41,87",FIC_EMan_Ymila,3073,0.185065,0.647766
13618,"95,176,134",Sea of Okhotsk,2,12474,"182,127,219",FIC_EMan_Khadul,2983,0.179645,1.000000
13618,"95,176,134",Sea of Okhotsk,3,12484,"19,24,248",IMPASSABLE North East Manchuria mountain 2,2066,0.124420,0.388200
13618,"95,176,134",Sea of Okhotsk,4,12476,"99,149,211",FIC_EMan_Evoron,2055,0.123758,0.968426
13618,"95,176,134",Sea of Okhotsk,5,12475,"103,102,104",FIC_EMan_Chayatin,1832,0.110328,0.692628
13619,"190,39,58",Sōya Strait,1,11518,"69,15,244",IMPASSABLE Sikhote mountains north 1,4038,0.204964,0.963034
13619,"190,39,58",Sōya Strait,2,11888,"99,151,163",FIC_EMan_Elejiang,2846,0.144460,0.807834
13619,"190,39,58",Sōya Strait,3,11887,"57,18,240",FIC_EMan_Wuguihai,2648,0.134409,0.618403
13619,"190,39,58",Sōya Strait,4,11892,"128,32,163",FIC_EMan_Yerenhe,2509,0.127354,0.735130
13619,"190,39,58",Sōya Strait,5,11882,"247,197,0",FIC_EMan_Heishanan,2389,0.121263,0.386757
13620,"143,147,10",Tsugaru Strait,1,12578,"121,124,217",sea_japan_basin,8020,0.529059,0.459573
13620,"143,147,10",Tsugaru Strait,2,12580,"78,58,191",sea_japan_basin,6787,0.447721,0.267205
13620,"143,147,10",Tsugaru Strait,3,12581,"33,143,212",sea_japan_basin,296,0.019526,0.021802
13620,"143,147,10",Tsugaru Strait,4,12576,"75,194,200",sea_japan_basin,56,0.003694,0.002098
13621,"140,24,22",Tsugaru Strait,1,12581,"33,143,212",sea_japan_basin,8135,0.428090,0.599175
13621,"140,24,22",Tsugaru Strait,2,12580,"78,58,191",sea_japan_basin,4279,0.225175,0.168465
13621,"140,24,22",Tsugaru Strait,3,12582,"54,192,222",sea_japan_basin,3912,0.205862,0.236603
13621,"140,24,22",Tsugaru Strait,4,11910,"4,25,56",FIC_EMan_Dinglian,1567,0.082461,0.676598
13621,"140,24,22",Tsugaru Strait,5,11905,"166,181,172",EMan_Anzhou,776,0.040836,0.240099
13622,"201,94,106",Tsugaru Strait,1,12765,"30,50,90",sea_of_japan,10795,0.788474,0.134418
13622,"201,94,106",Tsugaru Strait,2,12580,"78,58,191",sea_japan_basin,2542,0.185669,0.100079
13622,"201,94,106",Tsugaru Strait,3,12582,"54,192,222",sea_japan_basin,354,0.025856,0.021410
13623,"111,48,65",Sendai Bay,1,12765,"30,50,90",sea_of_japan,8570,1.000000,0.106713
13624,"49,148,138",Sendai Bay,1,12765,"30,50,90",sea_of_japan,11578,0.542219,0.144168
13624,"49,148,138",Sendai Bay,2,12589,"87,70,163",sea_yamato_basin,5217,0.244322,0.625315
13624,"49,148,138",Sendai Bay,3,12588,"80,110,169",sea_yamato_basin,4338,0.203156,0.581190
13624,"49,148,138",Sendai Bay,4,12587,"92,136,180",sea_yamato_basin,172,0.008055,0.007466
13624,"49,148,138",Sendai Bay,5,12590,"63,30,212",sea_yamato_basin,48,0.002248,0.005154
13625,"89,49,148",Sendai Bay,1,12589,"87,70,163",sea_yamato_basin,3070,0.193021,0.367973
13625,"89,49,148",Sendai Bay,2,12590,"63,30,212",sea_yamato_basin,2064,0.129771,0.221602
13625,"89,49,148",Sendai Bay,3,12612,"20,26,240",sea_seto_naikai,892,0.056083,0.344535
13625,"89,49,148",Sendai Bay,4,10589,"42,6,51",Jōtō,516,0.032443,0.994220
13625,"89,49,148",Sendai Bay,5,10632,"168,237,214",Takakusa,460,0.028922,1.000000
13626,"178,2,32",Edo Bay,1,12611,"190,26,236",sea_seto_naikai,1617,0.104141,0.916667
13626,"178,2,32",Edo Bay,2,12593,"99,82,218",sea_tsushima_basin,1587,0.102209,0.115679
13626,"178,2,32",Edo Bay,3,12590,"63,30,212",sea_yamato_basin,1145,0.073743,0.122933
13626,"178,2,32",Edo Bay,4,10501,"153,126,20",Nagaoka,565,0.036388,0.869231
13626,"178,2,32",Edo Bay,5,10575,"30,105,124",Kamo,555,0.035744,1.000000
13627,"99,4,180",Edo Bay,1,12593,"99,82,218",sea_tsushima_basin,3865,0.189303,0.281726
13627,"99,4,180",Edo Bay,2,12610,"18,26,232",sea_seto_naikai,3630,0.177793,0.955766
13627,"99,4,180",Edo Bay,3,12596,"140,25,236",sea_korea_strait,2336,0.114414,0.212422
13627,"99,4,180",Edo Bay,4,10523,"130,234,67",Kunisaki,771,0.037763,1.000000
13627,"99,4,180",Edo Bay,5,10509,"21,116,84",Kita,650,0.031836,1.000000
13628,"98,4,126",Kii Channel,1,12596,"140,25,236",sea_korea_strait,6653,0.266003,0.604983
13628,"98,4,126",Kii Channel,2,12645,"53,126,232",sea_ariake,5785,0.231298,0.743096
13628,"98,4,126",Kii Channel,3,12615,"230,126,232",sea_east_china,2189,0.087521,0.149706
13628,"98,4,126",Kii Channel,4,12536,"20,77,75",Kikuchi,954,0.038143,0.988601
13628,"98,4,126",Kii Channel,5,10538,"223,210,138",Sonogi,936,0.037424,1.000000
13629,"104,244,180",Bungo Channel,1,12766,"35,55,95",sea_east_china,7516,0.449172,0.185050
13629,"104,244,180",Bungo Channel,2,12616,"24,26,236",sea_east_china,4742,0.283392,0.248572
13629,"104,244,180",Bungo Channel,3,12615,"230,126,232",sea_east_china,3264,0.195064,0.223225
13629,"104,244,180",Bungo Channel,4,12645,"53,126,232",sea_ariake,1182,0.070639,0.151830
13629,"104,244,180",Bungo Channel,5,10539,"142,126,38",Chikanoshima,29,0.001733,0.085799
13630,"9,42,35",Seto Naikai,1,12595,"3,25,232",sea_korea_strait,1489,0.688078,0.120851
13630,"9,42,35",Seto Naikai,2,12592,"98,70,218",sea_tsushima_basin,346,0.159889,0.023606
13630,"9,42,35",Seto Naikai,3,10563,"144,194,237",Yora,175,0.080869,0.543478
13630,"9,42,35",Seto Naikai,4,12596,"140,25,236",sea_korea_strait,122,0.056377,0.011094
13630,"9,42,35",Seto Naikai,5,12593,"99,82,218",sea_tsushima_basin,17,0.007856,0.001239
13631,"67,154,134",Seto Naikai,1,12595,"3,25,232",sea_korea_strait,2867,0.552302,0.232692
13631,"67,154,134",Seto Naikai,2,12597,"5,225,240",sea_yellow_sea,1191,0.229436,0.132894
13631,"67,154,134",Seto Naikai,3,12615,"230,126,232",sea_east_china,1025,0.197457,0.070100
13631,"67,154,134",Seto Naikai,4,10695,"51,174,28",Goryeo_Tamna_Tamna,108,0.020805,0.237363
13632,"86,114,64",Japan Basin,1,11899,"13,35,12",EMan_Ningzhou,2753,0.115164,0.989932
13632,"86,114,64",Japan Basin,2,11896,"66,18,236",FIC_EMan_Alimenyang,1966,0.082242,0.705165
13632,"86,114,64",Japan Basin,3,12581,"33,143,212",sea_japan_basin,1898,0.079398,0.139795
13632,"86,114,64",Japan Basin,4,11874,"6,0,201",FIC_EMan_Xuduohe,1894,0.079230,0.992142
13632,"86,114,64",Japan Basin,5,11914,"56,20,48",FIC_EMan_Shuaibinan,1857,0.077682,0.807391
13633,"41,178,199",Mamiya Strait,1,12485,"20,24,232",IMPASSABLE North East Manchuria mountain 3,4402,0.526240,0.239148
13633,"41,178,199",Mamiya Strait,2,10495,"49,183,147",FIC_Amur_Urmi,1279,0.152899,0.625122
13633,"41,178,199",Mamiya Strait,3,12482,"21,35,14",FIC_EMan_Kuru,1063,0.127077,0.388950
13633,"41,178,199",Mamiya Strait,4,10496,"81,184,59",FIC_Amur_Kirga,822,0.098267,0.331452
13633,"41,178,199",Mamiya Strait,5,12480,"52,130,1",FIC_EMan_Uada_Alin,418,0.049970,0.127595
13634,"83,170,164",Toyama Trough,1,12582,"54,192,222",sea_japan_basin,8465,0.837373,0.511975
13634,"83,170,164",Toyama Trough,2,12581,"33,143,212",sea_japan_basin,552,0.054605,0.040657
13634,"83,170,164",Toyama Trough,3,12583,"99,93,243",sea_japan_basin,496,0.049065,0.032463
13634,"83,170,164",Toyama Trough,4,12765,"30,50,90",sea_of_japan,355,0.035117,0.004420
13634,"83,170,164",Toyama Trough,5,12584,"94,137,225",sea_japan_basin,241,0.023840,0.008914
13635,"41,199,97",Toyama Trough,1,12765,"30,50,90",sea_of_japan,9749,0.551726,0.121394
13635,"41,199,97",Toyama Trough,2,12584,"94,137,225",sea_japan_basin,7604,0.430334,0.281265
13635,"41,199,97",Toyama Trough,3,12582,"54,192,222",sea_japan_basin,317,0.017940,0.019173
13636,"73,144,123",Toyama Trough,1,12584,"94,137,225",sea_japan_basin,11910,0.737051,0.440540
13636,"73,144,123",Toyama Trough,2,12765,"30,50,90",sea_of_japan,2219,0.137323,0.027631
13636,"73,144,123",Toyama Trough,3,12591,"74,117,157",sea_tsushima_basin,1726,0.106814,0.148832
13636,"73,144,123",Toyama Trough,4,12585,"90,82,195",sea_japan_basin,203,0.012563,0.021043
13636,"73,144,123",Toyama Trough,5,10879,"52,105,23",Goryeo_Donggye_Ulleung,100,0.006189,0.515464
13637,"134,199,41",Yamato Basin,1,12585,"90,82,195",sea_japan_basin,7640,0.342985,0.791956
13637,"134,199,41",Yamato Basin,2,12592,"98,70,218",sea_tsushima_basin,7463,0.335039,0.509177
13637,"134,199,41",Yamato Basin,3,12042,"94,201,131",Goryeo_Gyeongsang_Pyeonghae,782,0.035107,1.000000
13637,"134,199,41",Yamato Basin,4,12050,"10,27,10",Goryeo_Gyeongsang_Andong,584,0.026218,0.752577
13637,"134,199,41",Yamato Basin,5,12038,"1,5,83",GORYEO_TAEBAEK_MOUNTAINS,572,0.025679,0.867982
13638,"83,107,170",Yamato Basin,1,12062,"48,208,80",Goryeo_Gyeongsang_Ilseon,773,0.062698,1.000000
13638,"83,107,170",Yamato Basin,2,12054,"52,45,13",Goryeo_Gyeongsang_Boryeong,743,0.060264,1.000000
13638,"83,107,170",Yamato Basin,3,12063,"178,84,147",Goryeo_Gyeongsang_Gaeryeong,652,0.052883,0.935438
13638,"83,107,170",Yamato Basin,4,12003,"135,24,74",Goryeo_Yanggwan_Goeju,610,0.049477,1.000000
13638,"83,107,170",Yamato Basin,5,12064,"52,90,148",Goryeo_Gyeongsang_Yeongju,548,0.044448,0.985612
13639,"74,99,156",Tsushima Strait,1,12598,"106,25,244",sea_yellow_sea,7647,0.397536,0.507634
13639,"74,99,156",Tsushima Strait,2,12597,"5,225,240",sea_yellow_sea,4004,0.208151,0.446775
13639,"74,99,156",Tsushima Strait,3,12615,"230,126,232",sea_east_china,703,0.036546,0.048078
13639,"74,99,156",Tsushima Strait,4,12018,"9,105,215",Goryeo_Jeolla_Hampyeong,610,0.031711,1.000000
13639,"74,99,156",Tsushima Strait,5,9953,"135,114,89",Goryeo_Jeolla_Jeonju,540,0.028072,1.000000
13640,"78,76,107",Hekika,1,12593,"99,82,218",sea_tsushima_basin,591,1.000000,0.043079
13641,"9,158,32",Nakashima,1,12593,"99,82,218",sea_tsushima_basin,336,1.000000,0.024492
13642,"124,160,194",Aichi,1,12593,"99,82,218",sea_tsushima_basin,276,1.000000,0.020118
13643,"14,125,153",Shitara,1,12593,"99,82,218",sea_tsushima_basin,266,1.000000,0.019389
13644,"18,13,0",Atsumi,1,12593,"99,82,218",sea_tsushima_basin,246,1.000000,0.017931
13645,"87,150,91",Iwate,1,12765,"30,50,90",sea_of_japan,759,1.000000,0.009451
13646,"176,232,153",Senboku,1,12765,"30,50,90",sea_of_japan,622,1.000000,0.007745
13647,"78,83,84",Ogachi,1,12765,"30,50,90",sea_of_japan,574,1.000000,0.007147
13648,"75,184,122",Tsugaru,1,12582,"54,192,222",sea_japan_basin,1073,1.000000,0.064897
13649,"47,73,92",Kazuno,1,12765,"30,50,90",sea_of_japan,237,0.811644,0.002951
13649,"47,73,92",Kazuno,2,12582,"54,192,222",sea_japan_basin,55,0.188356,0.003326
13650,"131,133,33",Nukanobu,1,12582,"54,192,222",sea_japan_basin,1153,0.645938,0.069735
13650,"131,133,33",Nukanobu,2,12581,"33,143,212",sea_japan_basin,327,0.183193,0.024085
13650,"131,133,33",Nukanobu,3,12765,"30,50,90",sea_of_japan,305,0.170868,0.003798
13651,"230,228,211",Musha,1,12590,"63,30,212",sea_yamato_basin,335,1.000000,0.035967
13652,"61,148,77",Ichiha,1,12590,"63,30,212",sea_yamato_basin,443,1.000000,0.047563
13653,"140,145,137",Katori,1,12590,"63,30,212",sea_yamato_basin,277,0.996403,0.029740
13653,"140,145,137",Katori,2,12589,"87,70,163",sea_yamato_basin,1,0.003597,0.000120
13654,"199,101,108",Noma,1,12595,"3,25,232",sea_korea_strait,561,1.000000,0.045532
13655,"64,44,143",Iyo,1,12595,"3,25,232",sea_korea_strait,373,1.000000,0.030274
13656,"237,235,237",Nii,1,12595,"3,25,232",sea_korea_strait,246,1.000000,0.019966
13657,"144,134,219",Uwa,1,12615,"230,126,232",sea_east_china,339,0.784722,0.023184
13657,"144,134,219",Uwa,2,12595,"3,25,232",sea_korea_strait,93,0.215278,0.007548
13658,"41,135,102",Sakai,1,12592,"98,70,218",sea_tsushima_basin,553,1.000000,0.037729
13659,"154,151,219",Nyu,1,12592,"98,70,218",sea_tsushima_basin,482,1.000000,0.032885
13660,"69,94,82",Wakasa,1,12592,"98,70,218",sea_tsushima_basin,197,1.000000,0.013441
13661,"227,82,66",Yasu_ckz,1,12597,"5,225,240",sea_yellow_sea,211,1.000000,0.023544
13662,"78,100,138",Nakatsu,1,12597,"5,225,240",sea_yellow_sea,311,1.000000,0.034702
13663,"224,173,211",Sawara,1,12615,"230,126,232",sea_east_china,164,0.581560,0.011216
13663,"224,173,211",Sawara,2,12597,"5,225,240",sea_yellow_sea,118,0.418440,0.013167
13664,"105,38,102",Munakata,1,12597,"5,225,240",sea_yellow_sea,339,1.000000,0.037826
13665,"106,112,99",Mii,1,12615,"230,126,232",sea_east_china,81,0.551020,0.005540
13665,"106,112,99",Mii,2,12597,"5,225,240",sea_yellow_sea,37,0.251701,0.004129
13665,"106,112,99",Mii,3,12039,"10,195,130",Goryeo_Tamna_WestTamna,29,0.197279,0.062635
13666,"23,2,105",Yame,1,12615,"230,126,232",sea_east_china,219,0.995455,0.014977
13666,"23,2,105",Yame,2,12597,"5,225,240",sea_yellow_sea,1,0.004545,0.000112
13667,"43,148,158",Aizu,1,12765,"30,50,90",sea_of_japan,1165,1.000000,0.014506
13668,"150,96,181",Enichi,1,12765,"30,50,90",sea_of_japan,545,1.000000,0.006786
13669,"78,79,36",Shinobu,1,12765,"30,50,90",sea_of_japan,527,1.000000,0.006562
13670,"189,64,83",Iwaki,1,12765,"30,50,90",sea_of_japan,545,1.000000,0.006786
13671,"216,213,222",Iwase,1,12765,"30,50,90",sea_of_japan,703,1.000000,0.008754
13672,"100,237,212",Namekata,1,12765,"30,50,90",sea_of_japan,455,1.000000,0.005666
13673,"16,122,66",Uda_Iwaki,1,12765,"30,50,90",sea_of_japan,401,1.000000,0.004993
13674,"175,196,222",Shirakawa,1,12765,"30,50,90",sea_of_japan,568,1.000000,0.007073
13675,"104,68,105",Ena,1,12593,"99,82,218",sea_tsushima_basin,458,0.995652,0.033384
13675,"104,68,105",Ena,2,12591,"74,117,157",sea_tsushima_basin,2,0.004348,0.000172
13676,"51,97,26",Mashita,1,12591,"74,117,157",sea_tsushima_basin,397,0.987562,0.034233
13676,"51,97,26",Mashita,2,12593,"99,82,218",sea_tsushima_basin,5,0.012438,0.000364
13677,"55,222,177",Kakami,1,12593,"99,82,218",sea_tsushima_basin,379,0.459394,0.027626
13677,"55,222,177",Kakami,2,12591,"74,117,157",sea_tsushima_basin,314,0.380606,0.027076
13677,"55,222,177",Kakami,3,12592,"98,70,218",sea_tsushima_basin,132,0.160000,0.009006
13678,"104,179,120",Chikuma,1,12591,"74,117,157",sea_tsushima_basin,655,0.996956,0.056480
13678,"104,179,120",Chikuma,2,12593,"99,82,218",sea_tsushima_basin,2,0.003044,0.000146
13679,"45,107,1",Mino,1,12592,"98,70,218",sea_tsushima_basin,463,0.642164,0.031589
13679,"45,107,1",Mino,2,12593,"99,82,218",sea_tsushima_basin,258,0.357836,0.018806
13680,"40,115,29",Hida,1,12591,"74,117,157",sea_tsushima_basin,968,0.982741,0.083470
13680,"40,115,29",Hida,2,12592,"98,70,218",sea_tsushima_basin,17,0.017259,0.001160
13681,"69,115,25",Kataoka,1,12765,"30,50,90",sea_of_japan,237,0.963415,0.002951
13681,"69,115,25",Kataoka,2,12591,"74,117,157",sea_tsushima_basin,9,0.036585,0.000776
13682,"176,212,209",Agatsuma,1,12765,"30,50,90",sea_of_japan,506,0.908438,0.006301
13682,"176,212,209",Agatsuma,2,12591,"74,117,157",sea_tsushima_basin,51,0.091562,0.004398
13683,"21,125,44",Seta,1,12765,"30,50,90",sea_of_japan,504,1.000000,0.006276
13684,"195,199,191",Gunma,1,12765,"30,50,90",sea_of_japan,539,1.000000,0.006712
13685,"164,184,151",Aki,1,12597,"5,225,240",sea_yellow_sea,215,0.417476,0.023990
13685,"164,184,151",Aki,2,12595,"3,25,232",sea_korea_strait,160,0.310680,0.012986
13685,"164,184,151",Aki,3,12034,"135,174,99",Goryeo_Jeolla_Heungyang,132,0.256311,0.336735
13685,"164,184,151",Aki,4,12022,"51,123,218",Goryeo_Jeolla_Jangheung,8,0.015534,0.015905
13686,"184,110,184",Sera,1,12595,"3,25,232",sea_korea_strait,361,0.902500,0.029300
13686,"184,110,184",Sera,2,12032,"9,165,225",Goryeo_Jeolla_Seungpyeong,37,0.092500,0.054815
13686,"184,110,184",Sera,3,12051,"52,30,138",Goryeo_Gyeongsang_Hadong,2,0.005000,0.004890
13687,"63,66,89",Eso,1,12032,"9,165,225",Goryeo_Jeolla_Seungpyeong,250,0.513347,0.370370
13687,"63,66,89",Eso,2,12595,"3,25,232",sea_korea_strait,186,0.381930,0.015096
13687,"63,66,89",Eso,3,12051,"52,30,138",Goryeo_Gyeongsang_Hadong,51,0.104723,0.124694
13688,"134,160,196",Toyota,1,12595,"3,25,232",sea_korea_strait,376,0.908213,0.030517
13688,"134,160,196",Toyota,2,12032,"9,165,225",Goryeo_Jeolla_Seungpyeong,20,0.048309,0.029630
13688,"134,160,196",Toyota,3,12034,"135,174,99",Goryeo_Jeolla_Heungyang,18,0.043478,0.045918
13689,"138,70,120",Abashiri,1,11903,"76,7,34",FIC_EMan_Heizhuhai,586,0.628081,0.255560
13689,"138,70,120",Abashiri,2,11516,"67,15,236",IMPASSABLE Sikhote mountains center 1,218,0.233655,0.160176
13689,"138,70,120",Abashiri,3,11902,"216,214,212",FIC_EMan_Beiqiulin,129,0.138264,0.038669
13690,"214,107,26",Sorachi,1,11906,"76,19,236",FIC_EMan_Silata_an,722,0.385890,0.437841
13690,"214,107,26",Sorachi,2,11901,"178,177,221",FIC_EMan_Huangyuan,501,0.267771,0.212108
13690,"214,107,26",Sorachi,3,11907,"9,160,148",FIC_EMan_Luseqiu,460,0.245858,0.174573
13690,"214,107,26",Sorachi,4,11900,"74,23,86",FIC_EMan_Qingshancun,119,0.063602,0.057627
13690,"214,107,26",Sorachi,5,11515,"66,15,232",IMPASSABLE Sikhote mountains south 2,69,0.036879,0.021395
13691,"114,199,78",Akkeshi,1,12578,"121,124,217",sea_japan_basin,769,0.513694,0.044066
13691,"114,199,78",Akkeshi,2,11903,"76,7,34",FIC_EMan_Heizhuhai,368,0.245825,0.160488
13691,"114,199,78",Akkeshi,3,11904,"234,49,89",FIC_EMan_Zhenzhuhai,254,0.169673,0.100000
13691,"114,199,78",Akkeshi,4,11902,"216,214,212",FIC_EMan_Beiqiulin,106,0.070808,0.031775
13692,"13,102,5",Ashoro,1,11902,"216,214,212",FIC_EMan_Beiqiulin,679,0.631041,0.203537
13692,"13,102,5",Ashoro,2,11904,"234,49,89",FIC_EMan_Zhenzhuhai,305,0.283457,0.120079
13692,"13,102,5",Ashoro,3,11515,"66,15,232",IMPASSABLE Sikhote mountains south 2,79,0.073420,0.024496
13692,"13,102,5",Ashoro,4,11903,"76,7,34",FIC_EMan_Heizhuhai,13,0.012082,0.005669
13693,"121,166,158",Hiyama,1,12581,"33,143,212",sea_japan_basin,666,0.954155,0.049054
13693,"121,166,158",Hiyama,2,11911,"173,76,108",EMan_Dingzhou,32,0.045845,0.011981
13694,"195,199,119",Yufutsu,1,11906,"76,19,236",FIC_EMan_Silata_an,632,0.392060,0.383263
13694,"195,199,119",Yufutsu,2,11514,"65,15,248",IMPASSABLE Sikhote mountains south 1,598,0.370968,0.524102
13694,"195,199,119",Yufutsu,3,11905,"166,181,172",EMan_Anzhou,199,0.123449,0.061572
13694,"195,199,119",Yufutsu,4,11910,"4,25,56",FIC_EMan_Dinglian,171,0.106079,0.073834
13694,"195,199,119",Yufutsu,5,11515,"66,15,232",IMPASSABLE Sikhote mountains south 2,12,0.007444,0.003721
13695,"107,31,68",Saru,1,11905,"166,181,172",EMan_Anzhou,801,0.966224,0.247834
13695,"107,31,68",Saru,2,11906,"76,19,236",FIC_EMan_Silata_an,28,0.033776,0.016980
13696,"60,199,166",Ishikari,1,11907,"9,160,148",FIC_EMan_Luseqiu,368,0.728713,0.139658
13696,"60,199,166",Ishikari,2,11906,"76,19,236",FIC_EMan_Silata_an,85,0.168317,0.051546
13696,"60,199,166",Ishikari,3,11514,"65,15,248",IMPASSABLE Sikhote mountains south 1,52,0.102970,0.045574
13697,"161,171,214",Kamikawa,1,11515,"66,15,232",IMPASSABLE Sikhote mountains south 2,1167,0.717712,0.361860
13697,"161,171,214",Kamikawa,2,11900,"74,23,86",FIC_EMan_Qingshancun,227,0.139606,0.109927
13697,"161,171,214",Kamikawa,3,11906,"76,19,236",FIC_EMan_Silata_an,162,0.099631,0.098241
13697,"161,171,214",Kamikawa,4,11901,"178,177,221",FIC_EMan_Huangyuan,54,0.033210,0.022862
13697,"161,171,214",Kamikawa,5,11907,"9,160,148",FIC_EMan_Luseqiu,16,0.009840,0.006072
13698,"59,247,222",Abuta,1,11514,"65,15,248",IMPASSABLE Sikhote mountains south 1,330,0.475504,0.289220
13698,"59,247,222",Abuta,2,11910,"4,25,56",FIC_EMan_Dinglian,170,0.244957,0.073402
13698,"59,247,222",Abuta,3,11907,"9,160,148",FIC_EMan_Luseqiu,123,0.177233,0.046679
13698,"59,247,222",Abuta,4,11909,"33,119,96",FIC_EMan_Shanganjugu,71,0.102305,0.028664
13699,"194,81,232",Kushiro,1,11904,"234,49,89",FIC_EMan_Zhenzhuhai,989,0.612384,0.389370
13699,"194,81,232",Kushiro,2,12578,"121,124,217",sea_japan_basin,591,0.365944,0.033866
13699,"194,81,232",Kushiro,3,11902,"216,214,212",FIC_EMan_Beiqiulin,35,0.021672,0.010492
13700,"148,212,99",Mashike,1,11900,"74,23,86",FIC_EMan_Qingshancun,413,0.464567,0.200000
13700,"148,212,99",Mashike,2,11901,"178,177,221",FIC_EMan_Huangyuan,270,0.303712,0.114310
13700,"148,212,99",Mashike,3,11896,"66,18,236",FIC_EMan_Alimenyang,147,0.165354,0.052726
