"line_number","barony","expected_name","current_id","current_name","new_id","new_name","reason","status"
"101719","b_potala","potala","9238","Potala","","","already_matches_expected_name","kept"
"101724","b_lhasa","lhasa","9237","Lhasa","","","already_matches_expected_name","kept"
"101729","b_samye","samye","9228","Samye","","","already_matches_expected_name","kept"
"101734","b_doilungdeqen","doilungdeqen","9246","Doilungdeqen","","","already_matches_expected_name","kept"
"101739","b_quxu","quxu","9245","Quxu","","","already_matches_expected_name","kept"
"101748","b_gyama","gyama","9239","Gyama","","","already_matches_expected_name","kept"
"101753","b_kunggar","kunggar","9240","Kunggar","","","already_matches_expected_name","kept"
"101758","b_drigung","drigung","9241","Drigung","","","already_matches_expected_name","kept"
"101763","b_mila_tibet","mila_tibet","9266","Mila","","","no_unique_definition_match","unresolved"
"101772","b_lhunzhub","lhunzhub","9242","Lhunzhub","","","already_matches_expected_name","kept"
"101777","b_ngarnang","ngarnang","9243","Ngarnang","","","already_matches_expected_name","kept"
"101786","b_nyemo","nyemo","9247","Nyemo","","","already_matches_expected_name","kept"
"101791","b_qewa","qewa","9251","Qewa","","","already_matches_expected_name","kept"
"101800","b_damquka","damquka","9248","Damquka","","","already_matches_expected_name","kept"
"101805","b_nyinhzhong","nyinhzhong","9249","Nyinhzhong","","","already_matches_expected_name","kept"
"101810","b_yangpachen","yangpachen","9250","Yangpachen","","","already_matches_expected_name","kept"
"101826","b_nagchu","nagchu","9255","Nagqu","","","no_unique_definition_match","unresolved"
"101831","b_lhomar","lhomar","9256","Lhomar","","","already_matches_expected_name","kept"
"101836","b_taksar","taksar","9257","Taksar","","","already_matches_expected_name","kept"
"101841","b_qangma","qangma","9258","Qangma","","","already_matches_expected_name","kept"
"101850","b_pukpa","pukpa","9253","Pukpa","","","already_matches_expected_name","kept"
"101855","b_balla","balla","9254","Balla","","","already_matches_expected_name","kept"
"101864","b_lhari","lhari","9270","Lhari","","","already_matches_expected_name","kept"
"101869","b_lingti","lingti","9269","Lingti","","","already_matches_expected_name","kept"
"101885","b_cozhelhoma","cozhelhoma","9261","Cozhelhoma","","","already_matches_expected_name","kept"
"101890","b_xibde","xibde","9260","Xibde","","","already_matches_expected_name","kept"
"101899","b_garco","garco","9262","Garco","","","already_matches_expected_name","kept"
"101904","b_parling","parling","9259","Parling","","","already_matches_expected_name","kept"
"101909","b_dorsoidong","dorsoidong","9263","Dorsoidong","","","already_matches_expected_name","kept"
"101918","b_garkung","garkung","9219","Garkung","","","already_matches_expected_name","kept"
"101923","b_margai","margai","9220","Margai","","","already_matches_expected_name","kept"
"101928","b_yurba","yurba","9221","Yurba","","","already_matches_expected_name","kept"
"101937","b_dokecoring_qangco","dokecoring_qangco","9366","Dokecoring_Qangco","","","already_matches_expected_name","kept"
"101959","b_xigaze","xigaze","9194","Xigaze","","","already_matches_expected_name","kept"
"101964","b_nyamo","nyamo","9198","Nyamo","","","already_matches_expected_name","kept"
"101969","b_namling","namling","9209","Namling","","","already_matches_expected_name","kept"
"101974","b_tobgyai","tobgyai","9210","Tobgyai","","","already_matches_expected_name","kept"
"101983","b_gyangze","gyangze","9197","Gyangze","","","already_matches_expected_name","kept"
"101988","b_rinbung","rinbung","9196","Rinbung","","","already_matches_expected_name","kept"
"101997","b_kangmar","kangmar","9195","Kangmar","","","already_matches_expected_name","kept"
"102002","b_kamru_2","kamru_2","9192","Kamru","","","no_unique_definition_match","unresolved"
"102018","b_sagya","sagya","9190","Sagya","","","already_matches_expected_name","kept"
"102023","b_se","se","9191","Se","","","already_matches_expected_name","kept"
"102028","b_lhaze","lhaze","9189","Lhaze","","","already_matches_expected_name","kept"
"102033","b_dinggye","dinggye","9187","Dinggye","","","already_matches_expected_name","kept"
"102042","b_tsongdu","tsongdu","9183","Tsongdu","","","already_matches_expected_name","kept"
"102047","b_shelkar","shelkar","9186","Shelkar","","","already_matches_expected_name","kept"
"102056","b_kungtang","kungtang","9180","Kungtang","","","already_matches_expected_name","kept"
"102061","b_gyirong","gyirong","9181","Gyirong","","","already_matches_expected_name","kept"
"102066","b_chagne","chagne","9182","Chagne","","","already_matches_expected_name","kept"
"102075","b_kyakyaru","kyakyaru","9083","Kyakyaru","","","already_matches_expected_name","kept"
"102080","b_changgo","changgo","9081","Changgo","","","already_matches_expected_name","kept"
"102085","b_lhagcang","lhagcang","9082","Lhagcang","","","already_matches_expected_name","kept"
"102101","b_kagar","kagar","9199","Kagar","","","already_matches_expected_name","kept"
"102106","b_sangsang","sangsang","9200","Sangsang","","","already_matches_expected_name","kept"
"102111","b_quog","quog","9206","Quog","","","already_matches_expected_name","kept"
"102120","b_caze","caze","9201","Caze","","","already_matches_expected_name","kept"
"102125","b_rusar","rusar","9203","Rusar","","","multiple_definition_matches","unresolved"
"102130","b_kunglung","kunglung","9204","Kunglung","","","already_matches_expected_name","kept"
"102139","b_tongmoin","tongmoin","9207","Tongmoin","","","already_matches_expected_name","kept"
"102144","b_qingtu","qingtu","9211","Qingtu","","","already_matches_expected_name","kept"
"102149","b_leba","leba","9208","Leba","","","already_matches_expected_name","kept"
"102165","b_nyima","nyima","9215","Nyima","","","already_matches_expected_name","kept"
"102170","b_ladoi","ladoi","9217","Ladoi","","","already_matches_expected_name","kept"
"102175","b_gyagog","gyagog","9222","Gyagog","","","already_matches_expected_name","kept"
"102184","b_aso","aso","9216","Aso","","","multiple_definition_matches","unresolved"
"102193","b_shyungme","shyungme","9213","Shyungme","","","already_matches_expected_name","kept"
"102215","b_qamdo","qamdo","9302","Qamdo","","","already_matches_expected_name","kept"
"102220","b_karub","karub","9301","Mountains","","","no_unique_definition_match","unresolved"
"102225","b_riwoqe","riwoqe","9300","Riwoqe","","","already_matches_expected_name","kept"
"102230","b_yiqen","yiqen","9284","Yiqen","","","already_matches_expected_name","kept"
"102239","b_dengqen","dengqen","9299","Dengqen","","","already_matches_expected_name","kept"
"102244","b_qizhu","qizhu","9290","Qizhu","","","already_matches_expected_name","kept"
"102253","b_baqen","baqen","9297","Baqen","","","already_matches_expected_name","kept"
"102258","b_lhaxi","lhaxi","9298","Lhaxi","","","already_matches_expected_name","kept"
"102263","b_arxog","arxog","9296","Arxog","","","already_matches_expected_name","kept"
"102272","b_sog","sog","9294","Sog","","","already_matches_expected_name","kept"
"102277","b_biru","biru","9293","Biru","","","already_matches_expected_name","kept"
"102282","b_xamqu","xamqu","9292","Xamqu","","","already_matches_expected_name","kept"
"102291","b_banbar","banbar","9287","Banbar","","","already_matches_expected_name","kept"
"102296","b_jaggang","jaggang","9288","Jaggang","","","already_matches_expected_name","kept"
"102301","b_lhorong","lhorong","9289","Lhorong","","","already_matches_expected_name","kept"
"102317","b_bome","bome","9279","Bome","","","already_matches_expected_name","kept"
"102322","b_zhamog","zhamog","9277","Zhamog","","","already_matches_expected_name","kept"
"102327","b_kangyu","kangyu","9285","Kangyu","","","already_matches_expected_name","kept"
"102332","b_qundo","qundo","9286","Qundo","","","already_matches_expected_name","kept"
"102341","b_baxoi","baxoi","9281","Baxoi","","","already_matches_expected_name","kept"
"102346","b_rawu","rawu","9278","Rawu","","","already_matches_expected_name","kept"
"102355","b_zogang","zogang","9282","Zogang","","","already_matches_expected_name","kept"
"102360","b_kagong","kagong","9283","Kagong","","","already_matches_expected_name","kept"
"102376","b_nyingchi","nyingchi","9275","Nyingchi","","","already_matches_expected_name","kept"
"102381","b_burqug","burqug","9271","Burqug","","","already_matches_expected_name","kept"
"102386","b_lunang","lunang","9276","Lunang","","","already_matches_expected_name","kept"
"102391","b_yiong","yiong","9280","Yiong","","","already_matches_expected_name","kept"
"102411","b_nangqen","nangqen","9304","Nangqen","","","already_matches_expected_name","kept"
"102416","b_nyangla","nyangla","9305","Nyangla","","","already_matches_expected_name","kept"
"102425","b_gyegumdo","gyegumdo","9306","Gyegumdo","","","already_matches_expected_name","kept"
"102430","b_longbaoco","longbaoco","9307","Longbaoco","","","already_matches_expected_name","kept"
"102446","b_lhatok","lhatok","9303","Lhatok","","","already_matches_expected_name","kept"
"102451","b_jomda","jomda","9308","Jomda","","","already_matches_expected_name","kept"
"102456","b_derdoin","derdoin","9309","Derdoin","","","already_matches_expected_name","kept"
"102465","b_yendum","yendum","9312","Yendum","","","already_matches_expected_name","kept"
"102470","b_rongzhub","rongzhub","9313","Rongzhub","","","already_matches_expected_name","kept"
"102479","b_bolo","bolo","9310","Bolo","","","already_matches_expected_name","kept"
"102484","b_bumgye","bumgye","9311","Bumgye","","","already_matches_expected_name","kept"
"102500","b_lingtsang","lingtsang","9349","Lingtsang","","","already_matches_expected_name","kept"
"102505","b_serxu","serxu","9348","Serxu","","","already_matches_expected_name","kept"
"102514","b_ariksar","ariksar","9350","Ariksar","","","already_matches_expected_name","kept"
"102519","b_tromsa_genma","tromsa_genma","9351","Tromsa_Genma","","","already_matches_expected_name","kept"
"102535","b_dege","dege","9343","Dege","","","already_matches_expected_name","kept"
"102540","b_palpung","palpung","9344","Palpung","","","already_matches_expected_name","kept"
"102545","b_dzogchen","dzogchen","9345","Dzogchen","","","already_matches_expected_name","kept"
"102554","b_pelyul","pelyul","9352","Pelyul","","","already_matches_expected_name","kept"
"102559","b_katok","katok","9326","Katok","","","already_matches_expected_name","kept"
"102564","b_manigango","manigango","9346","Manigango","","","already_matches_expected_name","kept"
"102577","b_garze","garze","9340","Garze","","","already_matches_expected_name","kept"
"102586","b_axu","axu","9347","Axu","","","already_matches_expected_name","kept"
"102602","b_batang","batang","9323","Batang","","","already_matches_expected_name","kept"
"102607","b_dewu","dewu","9353","Dewu","","","already_matches_expected_name","kept"
"102612","b_qagcheng","qagcheng","9321","Qagcheng","","","already_matches_expected_name","kept"
"102621","b_markam","markam","9314","Markam","","","already_matches_expected_name","kept"
"102626","b_jangpa","jangpa","9315","Jangpa","","","already_matches_expected_name","kept"
"102635","b_deqen","deqen","9316","Deqen","","","already_matches_expected_name","kept"
"102640","b_balung","balung","9317","Balung","","","multiple_definition_matches","unresolved"
"102649","b_gyaitang","gyaitang","9318","Gyaitang","","","already_matches_expected_name","kept"
"102654","b_takchongrong","takchongrong","9322","Takchongrong","","","already_matches_expected_name","kept"
"102659","b_derong","derong","9319","Derong","","","already_matches_expected_name","kept"
"102675","b_litang","litang","9325","Litang","","","already_matches_expected_name","kept"
"102680","b_nyagqu","nyagqu","9327","Nyagqu","","","already_matches_expected_name","kept"
"102689","b_lenggu","lenggu","9324","Lenggu","","","already_matches_expected_name","kept"
"102694","b_dabba_tibet","dabba_tibet","9320","Dabba_Tibet","","","already_matches_expected_name","kept"
"102699","b_muli","muli","11454","Muli","","","already_matches_expected_name","kept"
"102707","b_nyagrong","nyagrong","9336","Nyagrong","","","already_matches_expected_name","kept"
"102712","b_jalhaxi","jalhaxi","9339","Jalhaxi","","","already_matches_expected_name","kept"
"102760","b_rusar_huangzhong","rusar_huangzhong","9421","Rusar","","","no_unique_definition_match","unresolved"
"102765","b_xining","xining","9422","Xining","","","already_matches_expected_name","kept"
"102778","b_tongkor","tongkor","9414","Tongkor","","","already_matches_expected_name","kept"
"102795","b_datong","datong","9413","Datong","","","already_matches_expected_name","kept"
"102808","b_serkok","serkok","9412","Serkok","","","already_matches_expected_name","kept"
"102832","b_fuqi","fuqi","9406","Fuqi","","","already_matches_expected_name","kept"
"102837","b_temqen","temqen","9407","Temqen","","","already_matches_expected_name","kept"
"102846","b_yagkeng","yagkeng","9409","Yagkeng","","","already_matches_expected_name","kept"
"102855","b_gangca","gangca","9410","Gangca","","","already_matches_expected_name","kept"
"102872","b_qabqa","qabqa","9423","Qabqa","","","already_matches_expected_name","kept"
"102881","b_changzhi","changzhi","9426","Changzhi","","","already_matches_expected_name","kept"
"102890","b_haeyan","haeyan","9411","Haeyan","","","already_matches_expected_name","kept"
"102907","b_xigortang","xigortang","9427","Xigortang","","","already_matches_expected_name","kept"
"102916","b_namtang","namtang","9428","Namtang","","","already_matches_expected_name","kept"
"102929","b_derlenka","derlenka","9399","Derlenka","","","already_matches_expected_name","kept"
"102934","b_ngor","ngor","9408","Ngor","","","already_matches_expected_name","kept"
"102943","b_ulam","ulam","9404","Ulam","","","already_matches_expected_name","kept"
"102948","b_cakha","cakha","9405","Cakha","","","already_matches_expected_name","kept"
"102957","b_tuulain","tuulain","9403","Tuulain","","","already_matches_expected_name","kept"
"102962","b_balung_dulan","balung_dulan","9402","Balung","","","no_unique_definition_match","unresolved"
"102978","b_nagormo","nagormo","9396","Nagormo","","","already_matches_expected_name","kept"
