"source_title_id","source_tier","cluster_key","source_root_title","in_master","status","relation_type","rewrite_allowed","canonical_namespace","canonical_title_id"
"b_FIC_Amur_Linyuan","b","e_andong > k_shiwei > d_SW_puyudao","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Amur_Linyuan"
"b_Liao_Xiyuan","b","e_andong > k_balhae > d_LIAO_dongjing","e_andong","yes","mapped","exact","yes","vanilla","b_Liao_Xiyuan"
"b_FIC_Amur_Beihelin","b","e_andong > k_shiwei > d_SW_lingxiguo","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Amur_Beihelin"
"b_Liao_Wanhaifu","b","e_andong > k_balhae > d_BAL_southern_balhae","e_andong","yes","mapped","exact","yes","vanilla","b_Liao_Wanhaifu"
"b_cirlzj_xinghua","b","e_andong > k_raole > d_LIAO_zhongjing","e_andong","yes","mapped","contextual","yes","mod","b_cirlzj_xinghua"
"c_BAL_northyongwon","c","e_andong > k_balhae > d_BAL_southern_balhae","e_andong","yes","mapped","exact","yes","vanilla","c_BAL_northyongwon"
"b_FIC_Amur_Shangwulu","b","e_andong > k_shiwei > d_SW_heicheziguo","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Amur_Shangwulu"
"b_FIC_Amur_Xiaoqiu","b","e_andong > k_shiwei > d_SW_puyudao","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Amur_Xiaoqiu"
"c_LIAO_jinzhou","c","e_andong > k_raole > d_liaoxi","e_andong","yes","mapped","exact","yes","vanilla","c_LIAO_jinzhou"
"d_BAL_southern_balhae","d","e_andong > k_balhae > d_BAL_southern_balhae","e_andong","yes","mapped","exact","yes","vanilla","d_BAL_southern_balhae"
"b_cirlxj_nanpo","b","e_andong > k_raole > d_yanyun_yuyi","e_andong","yes","mapped","contextual","yes","mod","b_cirlxj_nanpo"
"b_FIC_EMan_Shanganjugu","b","e_andong > k_luzhen > d_BAL_yeojintang","e_andong","yes","mapped","contextual","yes","mod","b_FIC_EMan_Shanganjugu"
"b_Liao_Liaoyang","b","e_andong > k_balhae > d_LIAO_dongjing","e_andong","yes","mapped","exact","yes","vanilla","b_Liao_Liaoyang"
"b_Liao_Qingzhou","b","e_andong > k_khitan > d_LIAO_linhuang","e_andong","yes","mapped","contextual","yes","mod","b_Liao_Qingzhou"
"b_EMan_Yongmingcheng","b","e_andong > k_luzhen > d_BAL_yeojintang","e_andong","yes","mapped","contextual","yes","mod","b_EMan_Yongmingcheng"
"b_Liao_Taonan","b","e_andong > k_khitan > d_LIAO_shangjing","e_andong","yes","mapped","contextual","yes","mod","b_Liao_Taonan"
"b_Liao_Luzhou2","b","e_andong > k_balhae > d_BAL_amnok_jangryeong","e_andong","yes","mapped","contextual","yes","mod","b_Liao_Luzhou2"
"d_SW_qingxingan","d","e_andong > k_shiwei > d_SW_qingxingan","e_andong","yes","mapped","contextual","yes","mod","d_SW_qingxingan"
"c_BAL_south_hoewon","c","e_andong > k_luzhen > d_BAL_hoewon","e_andong","yes","mapped","contextual","yes","mod","c_BAL_south_hoewon"
"b_FIC_Amur_Longcaoan","b","e_andong > k_shiwei > d_SW_sushenguo","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Amur_Longcaoan"
"b_Liao_Changchun2","b","e_andong > k_balhae > d_BAL_buyeo","e_andong","yes","mapped","exact","yes","vanilla","b_Liao_Changchun2"
"c_LIAO_heicaoan","c","e_andong > k_khitan > d_LIAO_linhuang","e_andong","yes","mapped","contextual","yes","mod","c_LIAO_heicaoan"
"c_BAL_yongcheon","c","e_andong > k_balhae > d_BAL_parhae","e_andong","yes","mapped","exact","yes","vanilla","c_BAL_yongcheon"
"b_FIC_Amur_Yemaotudi","b","e_andong > k_shiwei > d_SW_puyudao","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Amur_Yemaotudi"
"b_Liao_Haibeizhou","b","e_andong > k_raole > d_liaoxi","e_andong","yes","mapped","exact","yes","vanilla","b_Liao_Haibeizhou"
"c_BAL_anbyeon","c","e_andong > k_luzhen > d_BAL_yeojintang","e_andong","yes","mapped","contextual","yes","mod","c_BAL_anbyeon"
"c_BAL_east_hyeondeok","c","e_andong > k_balhae > d_BAL_parhae","e_andong","yes","mapped","exact","yes","vanilla","c_BAL_east_hyeondeok"
"b_Liao_Yingzhou","b","e_andong > k_balhae > d_BAL_parhae","e_andong","yes","mapped","exact","yes","vanilla","b_Liao_Yingzhou"
"b_Liao_Wuanzhou","b","e_andong > k_raole > d_LIAO_zhongjing","e_andong","yes","mapped","contextual","yes","mod","b_Liao_Wuanzhou"
"b_Amur_Puyu","b","e_andong > k_shiwei > d_SW_puyudao","e_andong","yes","mapped","contextual","yes","mod","b_Amur_Puyu"
"b_Liao_Jianzhou2","b","e_andong > k_luzhen > d_BAL_yeojintang","e_andong","yes","mapped","contextual","yes","mod","b_Liao_Jianzhou2"
"b_Liao_Fengzhou3","b","e_andong > k_balhae > d_BAL_buyeo","e_andong","yes","mapped","exact","yes","vanilla","b_Liao_Fengzhou3"
"b_Liao_Haizhou","b","e_andong > k_balhae > d_LIAO_dongjing","e_andong","yes","mapped","exact","yes","vanilla","b_Liao_Haizhou"
"c_BAL_namhae","c","e_andong > k_balhae > d_BAL_southern_balhae","e_andong","yes","mapped","exact","yes","vanilla","c_BAL_namhae"
"b_Liao_Kaizhou","b","e_andong > k_balhae > d_LIAO_dongjing","e_andong","yes","mapped","exact","yes","vanilla","b_Liao_Kaizhou"
"b_FIC_Liao_Nanmoan","b","e_andong > k_balhae > d_BAL_moe_su","e_andong","yes","mapped","exact","yes","vanilla","b_FIC_Liao_Nanmoan"
"b_FIC_Liao_Yaluan","b","e_andong > k_balhae > d_BAL_amnok_jangryeong","e_andong","yes","mapped","exact","yes","vanilla","b_FIC_Liao_Yaluan"
"b_FIC_Mong_Zuunbuir","b","e_andong > k_shiwei > d_SW_heicheziguo","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Mong_Zuunbuir"
"b_EMan_Dingzhou","b","e_andong > k_luzhen > d_BAL_yeojintang","e_andong","yes","mapped","contextual","yes","mod","b_EMan_Dingzhou"
"b_FIC_Amur_Jianali","b","e_andong > k_khitan > d_LIAO_shangjing","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Amur_Jianali"
"b_Liao_Jizhou","b","e_andong > k_balhae > d_BAL_buyeo","e_andong","yes","mapped","exact","yes","vanilla","b_Liao_Jizhou"
"b_FIC_Amur_Heilonglin","b","e_andong > k_shiwei > d_SW_sushenguo","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Amur_Heilonglin"
"b_Liao_Linhuang","b","e_andong > k_khitan > d_LIAO_linhuang","e_andong","yes","mapped","contextual","yes","mod","b_Liao_Linhuang"
"b_Liao_Fuzhou","b","e_andong > k_khitan > d_LIAO_shangjing","e_andong","yes","mapped","contextual","yes","mod","b_Liao_Fuzhou"
"b_FIC_Amur_Nendadu","b","e_andong > k_shiwei > d_SW_qingxingan","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Amur_Nendadu"
"b_FIC_EMan_Heizhuhai","b","e_andong > k_luzhen > d_BAL_yeojintang","e_andong","yes","mapped","contextual","yes","mod","b_FIC_EMan_Heizhuhai"
"b_Amur_Suihua","b","e_andong > k_shiwei > d_SW_sushenguo","e_andong","yes","mapped","contextual","yes","mod","b_Amur_Suihua"
"b_FIC_Amur_Haixidu","b","e_andong > k_luzhen > d_BAL_hoewon","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Amur_Haixidu"
"d_LIAO_zhongjing","d","e_andong > k_raole > d_LIAO_zhongjing","e_andong","yes","mapped","contextual","yes","mod","d_tohchen_china"
"b_FIC_Mong_Chezier","b","e_andong > k_shiwei > d_SW_heicheziguo","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Mong_Chezier"
"c_SW_dongcheziguo","c","e_andong > k_shiwei > d_SW_heicheziguo","e_andong","yes","mapped","contextual","yes","mod","c_SW_dongcheziguo"
"c_SW_luotuoguo","c","e_andong > k_shiwei > d_SW_qingxingan","e_andong","yes","mapped","contextual","yes","mod","c_SW_luotuoguo"
"b_Liao_Nanjing","b","e_andong > k_balhae > d_BAL_southern_balhae","e_andong","yes","mapped","contextual","yes","mod","b_Liao_Nanjing"
"b_FIC_Amur_Gaocaoer","b","e_andong > k_shiwei > d_SW_qingxingan","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Amur_Gaocaoer"
"c_SW_ruzhejiang","c","e_andong > k_shiwei > d_SW_ruzheguo","e_andong","yes","mapped","contextual","yes","mod","c_SW_ruzhejiang"
"b_FIC_Amur_Zhongnenjiang","b","e_andong > k_shiwei > d_SW_qingxingan","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Amur_Zhongnenjiang"
"b_FIC_Liao_Huanghekou","b","e_andong > k_balhae > d_BAL_southern_balhae","e_andong","yes","mapped","exact","yes","vanilla","b_FIC_Liao_Huanghekou"
"b_cirlxj_huanzhou","b","e_andong > k_raole > d_yanyun_yuyi","e_andong","yes","mapped","contextual","yes","mod","b_cirlxj_huanzhou"
"b_Liao_Liping","b","e_andong > k_raole > d_liaoxi","e_andong","yes","mapped","exact","yes","vanilla","b_Liao_Liping"
"b_FIC_Liao_Hongdali","b","e_andong > k_khitan > d_LIAO_linhuang","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Liao_Hongdali"
"b_FIC_Amur_Ilanshan","b","e_andong > k_luzhen > d_BAL_hoewon","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Amur_Ilanshan"
"b_Liao_Binzhou","b","e_andong > k_balhae > d_BAL_buyeo","e_andong","yes","mapped","exact","yes","vanilla","b_Liao_Binzhou"
"b_Liao_Ningzhou","b","e_andong > k_khitan > d_LIAO_shangjing","e_andong","yes","mapped","contextual","yes","mod","b_Liao_Ningzhou"
"c_BAL_ningzhou","c","e_andong > k_luzhen > d_BAL_anwon","e_andong","yes","mapped","contextual","yes","mod","c_BAL_ningzhou"
"b_FIC_Amur_Caoqiu","b","e_andong > k_shiwei > d_SW_qingxingan","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Amur_Caoqiu"
"b_FIC_Liao_Charnoer","b","e_andong > k_khitan > d_LIAO_linhuang","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Liao_Charnoer"
"b_FIC_Mong_Gangoluul","b","e_andong > k_shiwei > d_SW_dashiweiguo","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Mong_Gangoluul"
"b_FIC_Amur_Jiapowo","b","e_andong > k_shiwei > d_SW_lingxiguo","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Amur_Jiapowo"
"d_BAL_parhae","d","e_andong > k_balhae > d_BAL_parhae","e_andong","yes","mapped","exact","yes","vanilla","d_BAL_parhae"
"c_BAL_north_anwon","c","e_andong > k_luzhen > d_BAL_anwon","e_andong","yes","mapped","contextual","yes","mod","c_BAL_north_anwon"
"b_FIC_Amur_Henghetieli","b","e_andong > k_luzhen > d_BAL_cheolli","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Amur_Henghetieli"
"c_LIAO_dalian","c","e_andong > k_khitan > d_LIAO_linhuang","e_andong","yes","mapped","contextual","yes","mod","c_LIAO_dalian"
"c_BAL_west_makhil","c","e_andong > k_balhae > d_BAL_moe_su","e_andong","yes","mapped","exact","yes","vanilla","c_BAL_west_makhil"
"b_FIC_EMan_Hulilusean","b","e_andong > k_luzhen > d_BAL_cheolli","e_andong","yes","mapped","contextual","yes","mod","b_FIC_EMan_Hulilusean"
"b_cirlzj_beian","b","e_andong > k_raole > d_LIAO_zhongjing","e_andong","yes","mapped","contextual","yes","mod","b_cirlzj_beian"
"c_LIAO_changchun","c","e_andong > k_khitan > d_LIAO_shangjing","e_andong","yes","mapped","contextual","yes","mod","c_LIAO_changchun"
"b_FIC_EMan_Dacun","b","e_andong > k_luzhen > d_BAL_hoewon","e_andong","yes","mapped","contextual","yes","mod","b_FIC_EMan_Dacun"
"b_Liao_Fuping","b","e_andong > k_balhae > d_LIAO_dongjing","e_andong","yes","mapped","contextual","yes","mod","b_fuping_china"
"b_Liao_Qianzhou2","b","e_andong > k_raole > d_liaoxi","e_andong","yes","mapped","exact","yes","vanilla","b_Liao_Qianzhou2"
"c_liao_fengzhou","c","e_andong > k_raole > d_LIAO_zhongjing","e_andong","yes","mapped","contextual","yes","mod","c_liao_fengzhou"
"b_cirlxj_yangcheng","b","e_andong > k_raole > d_yanyun_yuyi","e_andong","yes","mapped","contextual","yes","mod","b_cirlxj_yangcheng"
"b_FIC_Amur_Yingcao","b","e_andong > k_shiwei > d_SW_sushenguo","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Amur_Yingcao"
"c_LIAO_taizhou","c","e_andong > k_khitan > d_LIAO_shangjing","e_andong","yes","mapped","contextual","yes","mod","c_LIAO_taizhou"
"c_SW_lingxiguo","c","e_andong > k_shiwei > d_SW_lingxiguo","e_andong","yes","mapped","contextual","yes","mod","c_SW_lingxiguo"
"b_Liao_Yongji","b","e_andong > k_balhae > d_BAL_moe_su","e_andong","yes","mapped","exact","yes","vanilla","b_Liao_Yongji"
"c_lnj_liaoxi","c","e_andong > k_raole > d_liaoxi","e_andong","yes","mapped","exact","yes","vanilla","c_lnj_liaoxi"
"b_pingzhou","b","e_andong > k_raole > d_liaoxi","e_andong","yes","mapped","exact","yes","vanilla","b_pingzhou"
"b_FIC_EMan_Zhonganyuan","b","e_andong > k_luzhen > d_BAL_anwon","e_andong","yes","mapped","contextual","yes","mod","b_FIC_EMan_Zhonganyuan"
"b_FIC_Mong_Kharulagai","b","e_andong > k_shiwei > d_SW_heicheziguo","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Mong_Kharulagai"
"d_LIAO_shangjing","d","e_andong > k_khitan > d_LIAO_shangjing","e_andong","yes","mapped","contextual","yes","mod","d_changchun_china"
"b_FIC_Mong_Hailargol","b","e_andong > k_shiwei > d_SW_dashiweiguo","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Mong_Hailargol"
"b_FIC_Liao_Liquan","b","e_andong > k_shiwei > d_SW_heicheziguo","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Liao_Liquan"
"b_Liao_Xiangzhou","b","e_andong > k_balhae > d_BAL_buyeo","e_andong","yes","mapped","exact","yes","vanilla","b_Liao_Xiangzhou"
"d_BAL_hoewon","d","e_andong > k_luzhen > d_BAL_hoewon","e_andong","yes","mapped","contextual","yes","mod","d_BAL_hoewon"
"b_FIC_Mong_Gaoxuanya","b","e_andong > k_shiwei > d_SW_dashiweiguo","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Mong_Gaoxuanya"
"b_FIC_EMan_Nanxingkai","b","e_andong > k_luzhen > d_BAL_yeojintang","e_andong","yes","mapped","contextual","yes","mod","b_FIC_EMan_Nanxingkai"
"b_FIC_Amur_Xinganling","b","e_andong > k_shiwei > d_SW_qingxingan","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Amur_Xinganling"
"b_Amur_Mergen","b","e_andong > k_shiwei > d_SW_puyudao","e_andong","yes","mapped","contextual","yes","mod","b_Amur_Mergen"
"b_FIC_Liao_Suping","b","e_andong > k_balhae > d_BAL_moe_su","e_andong","yes","mapped","exact","yes","vanilla","b_FIC_Liao_Suping"
"b_FIC_Liao_Caoyuanan","b","e_andong > k_khitan > d_LIAO_linhuang","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Liao_Caoyuanan"
"c_BAL_west_jangryeong","c","e_andong > k_balhae > d_BAL_amnok_jangryeong","e_andong","yes","mapped","exact","yes","vanilla","c_BAL_west_jangryeong"
"b_Liao_Tangzhou2","b","e_andong > k_balhae > d_BAL_parhae","e_andong","yes","mapped","exact","yes","vanilla","b_Liao_Tangzhou2"
"c_BAL_fuzhou","c","e_andong > k_balhae > d_BAL_buyeo","e_andong","yes","mapped","exact","yes","vanilla","c_BAL_fuzhou"
"k_shiwei","k","e_andong > k_shiwei","e_andong","yes","mapped","contextual","yes","mod","k_shiwei"
"b_cirlxj_yunyudi","b","e_andong > k_raole > d_yanyun_yuyi","e_andong","yes","mapped","contextual","yes","mod","b_cirlxj_yunyudi"
"b_cirlzj_liuheting","b","e_andong > k_raole > d_LIAO_zhongjing","e_andong","yes","mapped","contextual","yes","mod","b_cirlzj_liuheting"
"b_FIC_Mong_Nanchezi","b","e_andong > k_shiwei > d_SW_heicheziguo","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Mong_Nanchezi"
"d_BAL_anwon","d","e_andong > k_luzhen > d_BAL_anwon","e_andong","yes","mapped","contextual","yes","mod","d_BAL_anwon"
"b_Liao_Wuzhou","b","e_andong > k_shiwei > d_SW_heicheziguo","e_andong","yes","mapped","contextual","yes","mod","b_Liao_Wuzhou"
"b_Liao_Yungzhou","b","e_andong > k_khitan > d_LIAO_linhuang","e_andong","yes","mapped","contextual","yes","mod","b_Liao_Yungzhou"
"b_Liao_Xizhou","b","e_andong > k_raole > d_liaoxi","e_andong","yes","mapped","exact","yes","vanilla","b_Liao_Xizhou"
"b_FIC_EMan_Dinglian","b","e_andong > k_luzhen > d_BAL_yeojintang","e_andong","yes","mapped","contextual","yes","mod","b_FIC_EMan_Dinglian"
"b_FIC_Liao_Nanhaikou","b","e_andong > k_balhae > d_BAL_southern_balhae","e_andong","yes","mapped","exact","yes","vanilla","b_FIC_Liao_Nanhaikou"
"b_Liao_Enzhou","b","e_andong > k_raole > d_LIAO_zhongjing","e_andong","yes","mapped","contextual","yes","mod","b_Liao_Enzhou"
"c_SW_xinghuangtou","c","e_andong > k_shiwei > d_SW_qingxingan","e_andong","yes","mapped","contextual","yes","mod","c_SW_xinghuangtou"
"b_Liao_Suning","b","e_andong > k_balhae > d_LIAO_dongjing","e_andong","yes","mapped","contextual","yes","mod","b_suning_china"
"b_Liao_Dandong","b","e_andong > k_balhae > d_LIAO_dongjing","e_andong","yes","mapped","exact","yes","vanilla","b_Liao_Dandong"
"b_Liao_Xingzhou","b","e_andong > k_balhae > d_BAL_parhae","e_andong","yes","mapped","exact","yes","vanilla","b_Liao_Xingzhou"
"b_FIC_Mong_Beiheisha","b","e_andong > k_shiwei > d_SW_heicheziguo","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Mong_Beiheisha"
"c_LIAO_linhuang","c","e_andong > k_khitan > d_LIAO_linhuang","e_andong","yes","mapped","contextual","yes","mod","c_LIAO_linhuang"
"b_cirlzj_qinglonghe","b","e_andong > k_raole > d_LIAO_zhongjing","e_andong","yes","mapped","contextual","yes","mod","b_cirlzj_qinglonghe"
"b_FIC_Amur_Gonghejiang","b","e_andong > k_shiwei > d_SW_sushenguo","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Amur_Gonghejiang"
"b_FIC_EMan_Dongxingkai","b","e_andong > k_luzhen > d_BAL_anwon","e_andong","yes","mapped","contextual","yes","mod","b_FIC_EMan_Dongxingkai"
"b_FIC_Liao_Zhanyu","b","e_andong > k_khitan > d_LIAO_shangjing","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Liao_Zhanyu"
"b_FIC_Liao_Tumen","b","e_andong > k_balhae > d_BAL_southern_balhae","e_andong","yes","mapped","exact","yes","vanilla","b_FIC_Liao_Tumen"
"b_Liao_Andefu","b","e_andong > k_raole > d_liaoxi","e_andong","yes","mapped","exact","yes","vanilla","b_Liao_Andefu"
"b_FIC_Liao_Daguokuishan","b","e_andong > k_balhae > d_BAL_parhae","e_andong","yes","mapped","exact","yes","vanilla","b_FIC_Liao_Daguokuishan"
"d_SW_puyudao","d","e_andong > k_shiwei > d_SW_puyudao","e_andong","yes","mapped","contextual","yes","mod","d_SW_puyudao"
"b_FIC_Liao_Yingan","b","e_andong > k_balhae > d_BAL_parhae","e_andong","yes","mapped","exact","yes","vanilla","b_FIC_Liao_Yingan"
"b_FIC_Mong_Genhegol","b","e_andong > k_shiwei > d_SW_dashiweiguo","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Mong_Genhegol"
"b_FIC_Liao_Tianchi","b","e_andong > k_balhae > d_BAL_amnok_jangryeong","e_andong","yes","mapped","exact","yes","vanilla","b_FIC_Liao_Tianchi"
"b_FIC_EMan_Naolijiang","b","e_andong > k_luzhen > d_BAL_hoewon","e_andong","yes","mapped","contextual","yes","mod","b_FIC_EMan_Naolijiang"
"c_SW_suihua","c","e_andong > k_shiwei > d_SW_sushenguo","e_andong","yes","mapped","contextual","yes","mod","c_SW_suihua"
"b_EMan_Anzhou","b","e_andong > k_luzhen > d_BAL_yeojintang","e_andong","yes","mapped","contextual","yes","mod","b_EMan_Anzhou"
"b_FIC_EMan_Qiligashan","b","e_andong > k_luzhen > d_BAL_cheolli","e_andong","yes","mapped","contextual","yes","mod","b_FIC_EMan_Qiligashan"
"b_Liao_Fengzhou4","b","e_andong > k_balhae > d_BAL_southern_balhae","e_andong","yes","mapped","exact","yes","vanilla","b_Liao_Fengzhou4"
"b_FIC_Liao_Xilin","b","e_andong > k_khitan > d_LIAO_linhuang","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Liao_Xilin"
"c_BAL_yizhou","c","e_andong > k_balhae > d_BAL_buyeo","e_andong","yes","mapped","exact","yes","vanilla","c_BAL_yizhou"
"b_Liao_Tongzhou2","b","e_andong > k_balhae > d_BAL_parhae","e_andong","yes","mapped","exact","yes","vanilla","b_Liao_Tongzhou2"
"b_FIC_Mong_Oyuulvzar","b","e_andong > k_shiwei > d_SW_dashiweiguo","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Mong_Oyuulvzar"
"b_FIC_Mong_Emurgol","b","e_andong > k_shiwei > d_SW_dashiweiguo","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Mong_Emurgol"
"b_cirlzj_longtan","b","e_andong > k_raole > d_liaoxi","e_andong","yes","mapped","exact","yes","vanilla","b_cirlzj_longtan"
"b_Liao_Zhengzhou","b","e_andong > k_balhae > d_BAL_amnok_jangryeong","e_andong","yes","mapped","exact","yes","vanilla","b_Liao_Zhengzhou"
"b_Liao_Guangzhou","b","e_andong > k_balhae > d_LIAO_dongjing","e_andong","yes","mapped","exact","yes","vanilla","b_Liao_Guangzhou"
"b_FIC_Liao_Shuangliao","b","e_andong > k_khitan > d_LIAO_shangjing","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Liao_Shuangliao"
"c_SW_gonghejiang","c","e_andong > k_shiwei > d_SW_sushenguo","e_andong","yes","mapped","contextual","yes","mod","c_SW_gonghejiang"
"b_FIC_EMan_Dongxian","b","e_andong > k_luzhen > d_BAL_dongpyeong","e_andong","yes","mapped","contextual","yes","mod","b_FIC_EMan_Dongxian"
"c_SW_huangtouguo","c","e_andong > k_shiwei > d_SW_qingxingan","e_andong","yes","mapped","contextual","yes","mod","c_SW_huangtouguo"
"b_FIC_Amur_Yalujiang","b","e_andong > k_shiwei > d_SW_qingxingan","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Amur_Yalujiang"
"b_FIC_Amur_Hongan","b","e_andong > k_khitan > d_LIAO_shangjing","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Amur_Hongan"
"c_BAL_solbin","c","e_andong > k_luzhen > d_BAL_yeojintang","e_andong","yes","mapped","contextual","yes","mod","c_BAL_solbin"
"b_FIC_Liao_Moedu","b","e_andong > k_balhae > d_BAL_moe_su","e_andong","yes","mapped","exact","yes","vanilla","b_FIC_Liao_Moedu"
"b_FIC_Mong_Oyuhulun","b","e_andong > k_shiwei > d_SW_heicheziguo","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Mong_Oyuhulun"
"b_FIC_EMan_Zhenzhuhai","b","e_andong > k_luzhen > d_BAL_yeojintang","e_andong","yes","mapped","contextual","yes","mod","b_FIC_EMan_Zhenzhuhai"
"b_Liao_Jianzhou","b","e_andong > k_raole > d_LIAO_zhongjing","e_andong","yes","mapped","contextual","yes","mod","b_Liao_Jianzhou"
"c_lzj_chengdexi","c","e_andong > k_raole > d_LIAO_zhongjing","e_andong","yes","mapped","contextual","yes","mod","c_lzj_chengdexi"
"b_Liao_Fengzhou2","b","e_andong > k_khitan > d_LIAO_shangjing","e_andong","yes","mapped","contextual","yes","mod","b_Liao_Fengzhou2"
"b_FIC_Liao_Hongfucun","b","e_andong > k_balhae > d_BAL_amnok_jangryeong","e_andong","yes","mapped","exact","yes","vanilla","b_FIC_Liao_Hongfucun"
"b_Liao_Suzhou","b","e_andong > k_balhae > d_BAL_buyeo","e_andong","yes","mapped","contextual","yes","mod","b_suzhou"
"b_FIC_EMan_Dongning","b","e_andong > k_luzhen > d_BAL_anwon","e_andong","yes","mapped","contextual","yes","mod","b_FIC_EMan_Dongning"
"b_FIC_Amur_Ruzhejiang","b","e_andong > k_shiwei > d_SW_ruzheguo","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Amur_Ruzhejiang"
"b_Liao_Tongzhou","b","e_andong > k_balhae > d_LIAO_dongjing","e_andong","yes","mapped","exact","yes","vanilla","b_Liao_Tongzhou"
"b_FIC_Mong_Xiailehuli","b","e_andong > k_shiwei > d_SW_dashiweiguo","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Mong_Xiailehuli"
